"Step","drqv2/run4 - train/score","drqv2/run4 - train/score__MIN","drqv2/run4 - train/score__MAX","drqv2/run3 - train/score","drqv2/run3 - train/score__MIN","drqv2/run3 - train/score__MAX","drqv2/run2 - train/score","drqv2/run2 - train/score__MIN","drqv2/run2 - train/score__MAX","drqv2/run1 - train/score","drqv2/run1 - train/score__MIN","drqv2/run1 - train/score__MAX","drqv2/run0 - train/score","drqv2/run0 - train/score__MIN","drqv2/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score__MAX"
"768","62.466102600097656","62.466102600097656","62.466102600097656","66.14861297607422","66.14861297607422","66.14861297607422","71.99608612060547","71.99608612060547","71.99608612060547","60.137664794921875","60.137664794921875","60.137664794921875","74.62913513183594","74.62913513183594","74.62913513183594","53.616442278027534","53.616442278027534","53.616442278027534","67.9468427747488","67.9468427747488","67.9468427747488","64.21158236265182","64.21158236265182","64.21158236265182","72.40000163018703","72.40000163018703","72.40000163018703","76.95365819334984","76.95365819334984","76.95365819334984"
"769","67.09140014648438","67.09140014648438","67.09140014648438","66.30973815917969","66.30973815917969","66.30973815917969","80.23087310791016","80.23087310791016","80.23087310791016","74.33096313476562","74.33096313476562","74.33096313476562","68.58356475830078","68.58356475830078","68.58356475830078","49.41957430867478","49.41957430867478","49.41957430867478","74.35186999291182","74.35186999291182","74.35186999291182","66.34189161658287","66.34189161658287","66.34189161658287","77.80481690168381","77.80481690168381","77.80481690168381","76.1007549315691","76.1007549315691","76.1007549315691"
"770","68.58889770507812","68.58889770507812","68.58889770507812","79.29977416992188","79.29977416992188","79.29977416992188","63.22402572631836","63.22402572631836","63.22402572631836","74.08345794677734","74.08345794677734","74.08345794677734","74.3949203491211","74.3949203491211","74.3949203491211","42.1630332255736","42.1630332255736","42.1630332255736","67.04034945368767","67.04034945368767","67.04034945368767","50.04046344384551","50.04046344384551","50.04046344384551","74.84891077131033","74.84891077131033","74.84891077131033","71.35338571667671","71.35338571667671","71.35338571667671"
"771","68.13426971435547","68.13426971435547","68.13426971435547","75.13089752197266","75.13089752197266","75.13089752197266","72.84890747070312","72.84890747070312","72.84890747070312","74.48523712158203","74.48523712158203","74.48523712158203","66.1238021850586","66.1238021850586","66.1238021850586","66.26683396100998","66.26683396100998","66.26683396100998","","","","","","","","","","","",""
"772","71.14181518554688","71.14181518554688","71.14181518554688","74.32438659667969","74.32438659667969","74.32438659667969","76.28126525878906","76.28126525878906","76.28126525878906","74.26097869873047","74.26097869873047","74.26097869873047","78.67283630371094","78.67283630371094","78.67283630371094","","","","42.484028954058886","42.484028954058886","42.484028954058886","59.4142200704664","59.4142200704664","59.4142200704664","61.78375427983701","61.78375427983701","61.78375427983701","69.63609417900443","69.63609417900443","69.63609417900443"
"773","69.24794006347656","69.24794006347656","69.24794006347656","61.95344924926758","61.95344924926758","61.95344924926758","54.24679183959961","54.24679183959961","54.24679183959961","74.46737670898438","74.46737670898438","74.46737670898438","30.241613388061523","30.241613388061523","30.241613388061523","71.433898024261","71.433898024261","71.433898024261","63.87169806659222","63.87169806659222","63.87169806659222","66.35713616013527","66.35713616013527","66.35713616013527","29.210460636764765","29.210460636764765","29.210460636764765","57.785555626265705","57.785555626265705","57.785555626265705"
"774","62.39057159423828","62.39057159423828","62.39057159423828","64.68997192382812","64.68997192382812","64.68997192382812","36.08790588378906","36.08790588378906","36.08790588378906","62.69089889526367","62.69089889526367","62.69089889526367","41.82590866088867","41.82590866088867","41.82590866088867","54.14506904035807","54.14506904035807","54.14506904035807","58.3934370726347","58.3934370726347","58.3934370726347","68.46113421954215","68.46113421954215","68.46113421954215","69.44578029215336","69.44578029215336","69.44578029215336","33.08066973090172","33.08066973090172","33.08066973090172"
"775","75.37004852294922","75.37004852294922","75.37004852294922","76.56726837158203","76.56726837158203","76.56726837158203","71.39002990722656","71.39002990722656","71.39002990722656","56.26203155517578","56.26203155517578","56.26203155517578","61.45618438720703","61.45618438720703","61.45618438720703","75.28610915597528","75.28610915597528","75.28610915597528","69.76483941823244","69.76483941823244","69.76483941823244","70.90449857711792","70.90449857711792","70.90449857711792","69.1133984029293","69.1133984029293","69.1133984029293","80.70617565512657","80.70617565512657","80.70617565512657"
"776","78.06526947021484","78.06526947021484","78.06526947021484","54.35466003417969","54.35466003417969","54.35466003417969","77.22126007080078","77.22126007080078","77.22126007080078","38.649139404296875","38.649139404296875","38.649139404296875","69.53972625732422","69.53972625732422","69.53972625732422","40.31157085299492","40.31157085299492","40.31157085299492","67.49147975444794","67.49147975444794","67.49147975444794","54.98943357914686","54.98943357914686","54.98943357914686","79.13273284584284","79.13273284584284","79.13273284584284","80.31215639831498","80.31215639831498","80.31215639831498"
"777","73.4443588256836","73.4443588256836","73.4443588256836","83.51422119140625","83.51422119140625","83.51422119140625","78.83123016357422","78.83123016357422","78.83123016357422","71.8498764038086","71.8498764038086","71.8498764038086","58.29267883300781","58.29267883300781","58.29267883300781","26.769400604069233","26.769400604069233","26.769400604069233","79.61767283082008","79.61767283082008","79.61767283082008","70.10509801656008","70.10509801656008","70.10509801656008","83.22862404584885","83.22862404584885","83.22862404584885","75.47774928063154","75.47774928063154","75.47774928063154"
"778","77.52180480957031","77.52180480957031","77.52180480957031","75.44869995117188","75.44869995117188","75.44869995117188","71.12732696533203","71.12732696533203","71.12732696533203","64.2411117553711","64.2411117553711","64.2411117553711","66.71807861328125","66.71807861328125","66.71807861328125","69.35388445435092","69.35388445435092","69.35388445435092","68.43384577706456","68.43384577706456","68.43384577706456","19.092249006032944","19.092249006032944","19.092249006032944","67.32490828633308","67.32490828633308","67.32490828633308","69.9280743598938","69.9280743598938","69.9280743598938"
"779","41.105186462402344","41.105186462402344","41.105186462402344","59.56694412231445","59.56694412231445","59.56694412231445","77.03074645996094","77.03074645996094","77.03074645996094","68.35175323486328","68.35175323486328","68.35175323486328","70.23786926269531","70.23786926269531","70.23786926269531","83.12549257464707","83.12549257464707","83.12549257464707","70.06790023297071","70.06790023297071","70.06790023297071","62.82732808962464","62.82732808962464","62.82732808962464","75.65959341451526","75.65959341451526","75.65959341451526","74.83160827402025","74.83160827402025","74.83160827402025"
"780","60.68781280517578","60.68781280517578","60.68781280517578","72.9872817993164","72.9872817993164","72.9872817993164","77.17144775390625","77.17144775390625","77.17144775390625","73.94184112548828","73.94184112548828","73.94184112548828","69.19934844970703","69.19934844970703","69.19934844970703","68.24351845681667","68.24351845681667","68.24351845681667","69.23487540706992","69.23487540706992","69.23487540706992","74.74486002326012","74.74486002326012","74.74486002326012","74.53716242313385","74.53716242313385","74.53716242313385","66.06958675384521","66.06958675384521","66.06958675384521"
"781","68.44548034667969","68.44548034667969","68.44548034667969","67.32972717285156","67.32972717285156","67.32972717285156","60.78245162963867","60.78245162963867","60.78245162963867","62.39890670776367","62.39890670776367","62.39890670776367","67.8104476928711","67.8104476928711","67.8104476928711","56.38434152305126","56.38434152305126","56.38434152305126","15.554318466689438","15.554318466689438","15.554318466689438","73.13840620219707","73.13840620219707","73.13840620219707","79.30430402141064","79.30430402141064","79.30430402141064","69.82755221426487","69.82755221426487","69.82755221426487"
"782","70.59037017822266","70.59037017822266","70.59037017822266","65.21385955810547","65.21385955810547","65.21385955810547","67.40034484863281","67.40034484863281","67.40034484863281","61.5705680847168","61.5705680847168","61.5705680847168","49.61151885986328","49.61151885986328","49.61151885986328","56.542007990181446","56.542007990181446","56.542007990181446","20.51031714491546","20.51031714491546","20.51031714491546","71.27788323163986","71.27788323163986","71.27788323163986","72.02932398021221","72.02932398021221","72.02932398021221","61.26266293786466","61.26266293786466","61.26266293786466"
"783","70.17601013183594","70.17601013183594","70.17601013183594","72.04842376708984","72.04842376708984","72.04842376708984","72.00131225585938","72.00131225585938","72.00131225585938","76.41189575195312","76.41189575195312","76.41189575195312","69.489990234375","69.489990234375","69.489990234375","-1.4554740861058235","-1.4554740861058235","-1.4554740861058235","49.07306210696697","49.07306210696697","49.07306210696697","61.965465769171715","61.965465769171715","61.965465769171715","75.48856287449598","75.48856287449598","75.48856287449598","81.80987396836281","81.80987396836281","81.80987396836281"
"784","","","","","","","","","","","","","","","","41.53665152192116","41.53665152192116","41.53665152192116","60.56740701198578","60.56740701198578","60.56740701198578","68.681939676404","68.681939676404","68.681939676404","78.72610148787498","78.72610148787498","78.72610148787498","60.3643803820014","60.3643803820014","60.3643803820014"
"785","59.7651252746582","59.7651252746582","59.7651252746582","65.41556549072266","65.41556549072266","65.41556549072266","63.05697250366211","63.05697250366211","63.05697250366211","62.98284912109375","62.98284912109375","62.98284912109375","72.33048248291016","72.33048248291016","72.33048248291016","56.72404381632805","56.72404381632805","56.72404381632805","28.25298200547695","28.25298200547695","28.25298200547695","72.49099433422089","72.49099433422089","72.49099433422089","37.82382483081892","37.82382483081892","37.82382483081892","45.79919508099556","45.79919508099556","45.79919508099556"
"786","75.94571685791016","75.94571685791016","75.94571685791016","73.5600814819336","73.5600814819336","73.5600814819336","74.99285125732422","74.99285125732422","74.99285125732422","60.16215896606445","60.16215896606445","60.16215896606445","69.43450164794922","69.43450164794922","69.43450164794922","59.46446302719414","59.46446302719414","59.46446302719414","53.90324675105512","53.90324675105512","53.90324675105512","72.20114761590958","72.20114761590958","72.20114761590958","72.82643240690231","72.82643240690231","72.82643240690231","61.03937369585037","61.03937369585037","61.03937369585037"
"787","61.65526580810547","61.65526580810547","61.65526580810547","48.221435546875","48.221435546875","48.221435546875","69.08587646484375","69.08587646484375","69.08587646484375","65.63431549072266","65.63431549072266","65.63431549072266","63.35123825073242","63.35123825073242","63.35123825073242","71.06289145350456","71.06289145350456","71.06289145350456","56.951761193573475","56.951761193573475","56.951761193573475","60.50940182060003","60.50940182060003","60.50940182060003","41.8633019477129","41.8633019477129","41.8633019477129","68.91126514133066","68.91126514133066","68.91126514133066"
"788","64.87567901611328","64.87567901611328","64.87567901611328","75.35222625732422","75.35222625732422","75.35222625732422","71.20690155029297","71.20690155029297","71.20690155029297","51.550106048583984","51.550106048583984","51.550106048583984","65.94292449951172","65.94292449951172","65.94292449951172","61.894984191283584","61.894984191283584","61.894984191283584","56.643798530101776","56.643798530101776","56.643798530101776","63.62520791590214","63.62520791590214","63.62520791590214","75.62606966495514","75.62606966495514","75.62606966495514","63.65893226116896","63.65893226116896","63.65893226116896"
"789","","","","","","","","","","","","","","","","65.25877164304256","65.25877164304256","65.25877164304256","27.246090944856405","27.246090944856405","27.246090944856405","70.91340783238411","70.91340783238411","70.91340783238411","80.02556520700455","80.02556520700455","80.02556520700455","54.48871134221554","54.48871134221554","54.48871134221554"
