"Step","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score__MAX"
"502","-9.70470579341054","-9.70470579341054","-9.70470579341054","-13.146604109555483","-13.146604109555483","-13.146604109555483","43.66194101795554","43.66194101795554","43.66194101795554","2.103713924996555","2.103713924996555","2.103713924996555","5.34791973233223","5.34791973233223","5.34791973233223","-92.32261720299721","-92.32261720299721","-92.32261720299721","-89.5542017519474","-89.5542017519474","-89.5542017519474","52.8139176517725","52.8139176517725","52.8139176517725","-61.0234344843775","-61.0234344843775","-61.0234344843775","-89.31200928986073","-89.31200928986073","-89.31200928986073"
"503","16.439353242516518","16.439353242516518","16.439353242516518","54.453553224913776","54.453553224913776","54.453553224913776","-32.25908663403243","-32.25908663403243","-32.25908663403243","31.407988026738167","31.407988026738167","31.407988026738167","-6.0065483645303175","-6.0065483645303175","-6.0065483645303175","-97.60910657048225","-97.60910657048225","-97.60910657048225","-83.7990246694535","-83.7990246694535","-83.7990246694535","-98.32572534121573","-98.32572534121573","-98.32572534121573","25.795615766197443","25.795615766197443","25.795615766197443","-96.28663943707943","-96.28663943707943","-96.28663943707943"
"504","13.720812305808067","13.720812305808067","13.720812305808067","5.834593266248703","5.834593266248703","5.834593266248703","-17.83477695286274","-17.83477695286274","-17.83477695286274","24.35472777253017","24.35472777253017","24.35472777253017","43.72083194181323","43.72083194181323","43.72083194181323","-51.90748559683561","-51.90748559683561","-51.90748559683561","-96.99562134966254","-96.99562134966254","-96.99562134966254","-90.51552449166775","-90.51552449166775","-90.51552449166775","-67.86338821984828","-67.86338821984828","-67.86338821984828","-91.80090808216482","-91.80090808216482","-91.80090808216482"
"505","27.103036876767874","27.103036876767874","27.103036876767874","-30.26353306043893","-30.26353306043893","-30.26353306043893","-13.299722447991371","-13.299722447991371","-13.299722447991371","44.10016724653542","44.10016724653542","44.10016724653542","31.676360070705414","31.676360070705414","31.676360070705414","-11.687753610312939","-11.687753610312939","-11.687753610312939","3.0956368818879128","3.0956368818879128","3.0956368818879128","-94.6233181306161","-94.6233181306161","-94.6233181306161","-43.02745930105448","-43.02745930105448","-43.02745930105448","3.8261911179870367","3.8261911179870367","3.8261911179870367"
"506","23.512018889188766","23.512018889188766","23.512018889188766","-23.088929533958435","-23.088929533958435","-23.088929533958435","-26.785052614752203","-26.785052614752203","-26.785052614752203","50.675622425973415","50.675622425973415","50.675622425973415","26.638208501040936","26.638208501040936","26.638208501040936","-96.93418198823929","-96.93418198823929","-96.93418198823929","-94.9402255602181","-94.9402255602181","-94.9402255602181","-95.12402288615704","-95.12402288615704","-95.12402288615704","-69.00685277115554","-69.00685277115554","-69.00685277115554","-29.048146382672712","-29.048146382672712","-29.048146382672712"
"507","-24.776406483724713","-24.776406483724713","-24.776406483724713","-5.13874139636755","-5.13874139636755","-5.13874139636755","10.055778217036277","10.055778217036277","10.055778217036277","43.89771920442581","43.89771920442581","43.89771920442581","1.3798839151859283","1.3798839151859283","1.3798839151859283","-95.71817020326853","-95.71817020326853","-95.71817020326853","-96.8580823354423","-96.8580823354423","-96.8580823354423","-97.76438072323799","-97.76438072323799","-97.76438072323799","-6.5921178963035345","-6.5921178963035345","-6.5921178963035345","-90.96288764476776","-90.96288764476776","-90.96288764476776"
"508","6.706056512892246","6.706056512892246","6.706056512892246","-32.49979383870959","-32.49979383870959","-32.49979383870959","7.482611034065485","7.482611034065485","7.482611034065485","10.306921020150185","10.306921020150185","10.306921020150185","42.15004465263337","42.15004465263337","42.15004465263337","-90.72965493053198","-90.72965493053198","-90.72965493053198","-88.28881797194481","-88.28881797194481","-88.28881797194481","-91.93432562798262","-91.93432562798262","-91.93432562798262","-91.20226925984025","-91.20226925984025","-91.20226925984025","-10.407277844846249","-10.407277844846249","-10.407277844846249"
"509","27.472018510103226","27.472018510103226","27.472018510103226","23.415524161886424","23.415524161886424","23.415524161886424","37.632900189608335","37.632900189608335","37.632900189608335","34.98182402551174","34.98182402551174","34.98182402551174","21.9097446014639","21.9097446014639","21.9097446014639","-3.229320667684078","-3.229320667684078","-3.229320667684078","-77.29704492213205","-77.29704492213205","-77.29704492213205","-22.56954219006002","-22.56954219006002","-22.56954219006002","-3.589195765554905","-3.589195765554905","-3.589195765554905","-39.746110793203115","-39.746110793203115","-39.746110793203115"
"510","58.228116853162646","58.228116853162646","58.228116853162646","33.650856361724436","33.650856361724436","33.650856361724436","42.11225177254528","42.11225177254528","42.11225177254528","-5.328880215063691","-5.328880215063691","-5.328880215063691","32.02014231495559","32.02014231495559","32.02014231495559","-40.766185104846954","-40.766185104846954","-40.766185104846954","-75.97559051215649","-75.97559051215649","-75.97559051215649","-88.29708135081455","-88.29708135081455","-88.29708135081455","-5.992767529096454","-5.992767529096454","-5.992767529096454","-52.143401592969894","-52.143401592969894","-52.143401592969894"
"511","39.240157920867205","39.240157920867205","39.240157920867205","-7.428687613457441","-7.428687613457441","-7.428687613457441","-30.742597296833992","-30.742597296833992","-30.742597296833992","7.442303020507097","7.442303020507097","7.442303020507097","20.74306046962738","20.74306046962738","20.74306046962738","-79.37734712660313","-79.37734712660313","-79.37734712660313","-13.683445608243346","-13.683445608243346","-13.683445608243346","-69.50756699219346","-69.50756699219346","-69.50756699219346","-62.246494239079766","-62.246494239079766","-62.246494239079766","-99.47090283036232","-99.47090283036232","-99.47090283036232"
"512","28.55899230018258","28.55899230018258","28.55899230018258","-45.22265948355198","-45.22265948355198","-45.22265948355198","12.838749811053276","12.838749811053276","12.838749811053276","13.582426389679313","13.582426389679313","13.582426389679313","","","","-68.81903956830502","-68.81903956830502","-68.81903956830502","-75.2685013525188","-75.2685013525188","-75.2685013525188","-46.55638296622783","-46.55638296622783","-46.55638296622783","-42.15779262781143","-42.15779262781143","-42.15779262781143","-91.73312702775002","-91.73312702775002","-91.73312702775002"
"513","","","","","","","","","","41.67409375309944","41.67409375309944","41.67409375309944","9.585824544541538","9.585824544541538","9.585824544541538","-31.60945200221613","-31.60945200221613","-31.60945200221613","-85.80783097445965","-85.80783097445965","-85.80783097445965","-80.58692102134228","-80.58692102134228","-80.58692102134228","-11.098406674456783","-11.098406674456783","-11.098406674456783","-96.67923789191991","-96.67923789191991","-96.67923789191991"
"514","58.15021940693259","58.15021940693259","58.15021940693259","-26.31152978539467","-26.31152978539467","-26.31152978539467","5.553959354525432","5.553959354525432","5.553959354525432","","","","","","","-91.34787899628282","-91.34787899628282","-91.34787899628282","-41.55778982490301","-41.55778982490301","-41.55778982490301","-59.8857572452398","-59.8857572452398","-59.8857572452398","","","","-92.18342885375023","-92.18342885375023","-92.18342885375023"
"515","18.171857642941177","18.171857642941177","18.171857642941177","-0.10956055670976639","-0.10956055670976639","-0.10956055670976639","34.05278205871582","34.05278205871582","34.05278205871582","-49.055776823312044","-49.055776823312044","-49.055776823312044","43.982777670025826","43.982777670025826","43.982777670025826","","","","","","","","","","-47.07441112305969","-47.07441112305969","-47.07441112305969","","",""
"516","43.01894402503967","43.01894402503967","43.01894402503967","-8.386546805500984","-8.386546805500984","-8.386546805500984","-9.374132812023163","-9.374132812023163","-9.374132812023163","9.914792567491531","9.914792567491531","9.914792567491531","49.02841134369373","49.02841134369373","49.02841134369373","-86.7382663693279","-86.7382663693279","-86.7382663693279","-17.478414833545685","-17.478414833545685","-17.478414833545685","-87.55242202244699","-87.55242202244699","-87.55242202244699","-15.059476136229932","-15.059476136229932","-15.059476136229932","-30.827317082323134","-30.827317082323134","-30.827317082323134"
"517","51.62897206842899","51.62897206842899","51.62897206842899","-9.918157875537872","-9.918157875537872","-9.918157875537872","","","","45.35329136252403","45.35329136252403","45.35329136252403","23.76370795071125","23.76370795071125","23.76370795071125","-62.64737758040428","-62.64737758040428","-62.64737758040428","-98.97294043190777","-98.97294043190777","-98.97294043190777","-73.30937665328383","-73.30937665328383","-73.30937665328383","-89.2661510836333","-89.2661510836333","-89.2661510836333","-32.342885153368115","-32.342885153368115","-32.342885153368115"
"518","29.97274777200073","29.97274777200073","29.97274777200073","-4.721601620316505","-4.721601620316505","-4.721601620316505","30.740653783082962","30.740653783082962","30.740653783082962","50.9538843780756","50.9538843780756","50.9538843780756","25.867236725986004","25.867236725986004","25.867236725986004","-90.90898735076189","-90.90898735076189","-90.90898735076189","-86.97521506808698","-86.97521506808698","-86.97521506808698","-16.20454611396417","-16.20454611396417","-16.20454611396417","-53.02393434289843","-53.02393434289843","-53.02393434289843","-65.66713839024305","-65.66713839024305","-65.66713839024305"
"519","51.96311275660992","51.96311275660992","51.96311275660992","6.739411637187004","6.739411637187004","6.739411637187004","-20.56275475770235","-20.56275475770235","-20.56275475770235","17.700895231217146","17.700895231217146","17.700895231217146","8.594616681337357","8.594616681337357","8.594616681337357","-69.98972937464714","-69.98972937464714","-69.98972937464714","-34.05547509738244","-34.05547509738244","-34.05547509738244","-22.450424067676067","-22.450424067676067","-22.450424067676067","-53.64293674263172","-53.64293674263172","-53.64293674263172","-86.60977660119534","-86.60977660119534","-86.60977660119534"
"520","55.43970775604248","55.43970775604248","55.43970775604248","-18.218038472754415","-18.218038472754415","-18.218038472754415","-11.855006796307862","-11.855006796307862","-11.855006796307862","13.475142627488822","13.475142627488822","13.475142627488822","-6.4562357403337955","-6.4562357403337955","-6.4562357403337955","-75.76832547038794","-75.76832547038794","-75.76832547038794","19.254039799794555","19.254039799794555","19.254039799794555","-92.1051214914769","-92.1051214914769","-92.1051214914769","-21.744505364447832","-21.744505364447832","-21.744505364447832","-80.44208344817162","-80.44208344817162","-80.44208344817162"
"521","15.89205713570118","15.89205713570118","15.89205713570118","13.432694922201335","13.432694922201335","13.432694922201335","-12.250784215983003","-12.250784215983003","-12.250784215983003","12.859548896551132","12.859548896551132","12.859548896551132","-10.740354523062706","-10.740354523062706","-10.740354523062706","-91.31379686156288","-91.31379686156288","-91.31379686156288","-21.54962625913322","-21.54962625913322","-21.54962625913322","-61.36466013640165","-61.36466013640165","-61.36466013640165","-31.63297021872131","-31.63297021872131","-31.63297021872131","-53.496651753783226","-53.496651753783226","-53.496651753783226"
"522","32.39203011058271","32.39203011058271","32.39203011058271","39.51532551960554","39.51532551960554","39.51532551960554","-8.117184482514858","-8.117184482514858","-8.117184482514858","36.529488272964954","36.529488272964954","36.529488272964954","16.24795639514923","16.24795639514923","16.24795639514923","-96.84826616942883","-96.84826616942883","-96.84826616942883","-98.51464599370956","-98.51464599370956","-98.51464599370956","-26.545711108483374","-26.545711108483374","-26.545711108483374","14.984055547582102","14.984055547582102","14.984055547582102","-64.04827070236206","-64.04827070236206","-64.04827070236206"
"523","32.173353761434555","32.173353761434555","32.173353761434555","-12.822899580001831","-12.822899580001831","-12.822899580001831","19.040935341268778","19.040935341268778","19.040935341268778","-29.369956811890006","-29.369956811890006","-29.369956811890006","-23.77244721353054","-23.77244721353054","-23.77244721353054","-93.02665199656622","-93.02665199656622","-93.02665199656622","-52.80360072851181","-52.80360072851181","-52.80360072851181","-17.314497284416575","-17.314497284416575","-17.314497284416575","-92.85344097018242","-92.85344097018242","-92.85344097018242","","",""
"524","-4.260171480476856","-4.260171480476856","-4.260171480476856","-1.19296433031559","-1.19296433031559","-1.19296433031559","37.879499576985836","37.879499576985836","37.879499576985836","-12.079132735729218","-12.079132735729218","-12.079132735729218","13.027806245721877","13.027806245721877","13.027806245721877","-76.54783795773983","-76.54783795773983","-76.54783795773983","-74.20710436999798","-74.20710436999798","-74.20710436999798","-40.32728037238121","-40.32728037238121","-40.32728037238121","-59.931731225922704","-59.931731225922704","-59.931731225922704","-83.9812665246427","-83.9812665246427","-83.9812665246427"
"525","8.923243137076497","8.923243137076497","8.923243137076497","9.907320007681847","9.907320007681847","9.907320007681847","-29.39931370865088","-29.39931370865088","-29.39931370865088","36.15954481065273","36.15954481065273","36.15954481065273","5.405007032677531","5.405007032677531","5.405007032677531","-89.01676818728447","-89.01676818728447","-89.01676818728447","-43.2863784711808","-43.2863784711808","-43.2863784711808","-88.57193809747696","-88.57193809747696","-88.57193809747696","-92.67915758490562","-92.67915758490562","-92.67915758490562","-53.212002000713255","-53.212002000713255","-53.212002000713255"
