"Step","dreamerv3/medium/ih_5/room0/run4 - train/score","dreamerv3/medium/ih_5/room0/run4 - train/score__MIN","dreamerv3/medium/ih_5/room0/run4 - train/score__MAX","dreamerv3/medium/ih_5/room0/run3 - train/score","dreamerv3/medium/ih_5/room0/run3 - train/score__MIN","dreamerv3/medium/ih_5/room0/run3 - train/score__MAX","dreamerv3/medium/ih_5/room0/run2 - train/score","dreamerv3/medium/ih_5/room0/run2 - train/score__MIN","dreamerv3/medium/ih_5/room0/run2 - train/score__MAX","dreamerv3/medium/ih_5/room0/run1 - train/score","dreamerv3/medium/ih_5/room0/run1 - train/score__MIN","dreamerv3/medium/ih_5/room0/run1 - train/score__MAX","dreamerv3/medium/ih_5/room0/run0 - train/score","dreamerv3/medium/ih_5/room0/run0 - train/score__MIN","dreamerv3/medium/ih_5/room0/run0 - train/score__MAX","dreamerv3/large/ih_15/room0/run4 - train/score","dreamerv3/large/ih_15/room0/run4 - train/score__MIN","dreamerv3/large/ih_15/room0/run4 - train/score__MAX","dreamerv3/large/ih_15/room0/run3 - train/score","dreamerv3/large/ih_15/room0/run3 - train/score__MIN","dreamerv3/large/ih_15/room0/run3 - train/score__MAX","dreamerv3/large/ih_15/room0/run2 - train/score","dreamerv3/large/ih_15/room0/run2 - train/score__MIN","dreamerv3/large/ih_15/room0/run2 - train/score__MAX","dreamerv3/large/ih_15/room0/run1 - train/score","dreamerv3/large/ih_15/room0/run1 - train/score__MIN","dreamerv3/large/ih_15/room0/run1 - train/score__MAX","dreamerv3/large/ih_15/room0/run0 - train/score","dreamerv3/large/ih_15/room0/run0 - train/score__MIN","dreamerv3/large/ih_15/room0/run0 - train/score__MAX"
"57","-90.69743075966835","-90.69743075966835","-90.69743075966835","-97.00390484929085","-97.00390484929085","-97.00390484929085","-96.14399909973145","-96.14399909973145","-96.14399909973145","-89.679582237266","-89.679582237266","-89.679582237266","-93.09606224298477","-93.09606224298477","-93.09606224298477","-90.46662709116936","-90.46662709116936","-90.46662709116936","-96.29248797893524","-96.29248797893524","-96.29248797893524","-90.86588382720947","-90.86588382720947","-90.86588382720947","-91.26719498634338","-91.26719498634338","-91.26719498634338","-96.813933968544","-96.813933968544","-96.813933968544"
"58","-87.98796314001083","-87.98796314001083","-87.98796314001083","-95.97400319576263","-95.97400319576263","-95.97400319576263","-95.63171744346619","-95.63171744346619","-95.63171744346619","-79.91759636625648","-79.91759636625648","-79.91759636625648","-92.5591225028038","-92.5591225028038","-92.5591225028038","-85.5289611518383","-85.5289611518383","-85.5289611518383","-93.3940891623497","-93.3940891623497","-93.3940891623497","-93.26392981410027","-93.26392981410027","-93.26392981410027","-95.81089043617249","-95.81089043617249","-95.81089043617249","-97.14825040102005","-97.14825040102005","-97.14825040102005"
"59","-96.17175233364105","-96.17175233364105","-96.17175233364105","-90.31454513967037","-90.31454513967037","-90.31454513967037","-95.14867860078812","-95.14867860078812","-95.14867860078812","-93.54857525229454","-93.54857525229454","-93.54857525229454","-94.03845971822739","-94.03845971822739","-94.03845971822739","-65.16103986650705","-65.16103986650705","-65.16103986650705","-91.39457055926323","-91.39457055926323","-91.39457055926323","-94.51294815540314","-94.51294815540314","-94.51294815540314","-89.90754783153534","-89.90754783153534","-89.90754783153534","-91.98622697591782","-91.98622697591782","-91.98622697591782"
"60","-94.99468570947647","-94.99468570947647","-94.99468570947647","-92.88615208864212","-92.88615208864212","-92.88615208864212","-84.54603959992528","-84.54603959992528","-84.54603959992528","-93.45183864235878","-93.45183864235878","-93.45183864235878","-78.97669783234596","-78.97669783234596","-78.97669783234596","-83.20040357857943","-83.20040357857943","-83.20040357857943","-92.06924197822809","-92.06924197822809","-92.06924197822809","-89.18229714035988","-89.18229714035988","-89.18229714035988","-95.14233428239822","-95.14233428239822","-95.14233428239822","-94.10346898436546","-94.10346898436546","-94.10346898436546"
"61","-89.64602494984865","-89.64602494984865","-89.64602494984865","-95.30626488476992","-95.30626488476992","-95.30626488476992","-80.74963134527206","-80.74963134527206","-80.74963134527206","-82.14117424190044","-82.14117424190044","-82.14117424190044","-92.4818781092763","-92.4818781092763","-92.4818781092763","-91.00340002775192","-91.00340002775192","-91.00340002775192","-89.17040006816387","-89.17040006816387","-89.17040006816387","-90.32466098666191","-90.32466098666191","-90.32466098666191","-87.21071980893612","-87.21071980893612","-87.21071980893612","-94.07695777714252","-94.07695777714252","-94.07695777714252"
"62","-92.71635491773486","-92.71635491773486","-92.71635491773486","-95.73517817258835","-95.73517817258835","-95.73517817258835","-94.4711349606514","-94.4711349606514","-94.4711349606514","-92.62774083018303","-92.62774083018303","-92.62774083018303","-90.18707077205181","-90.18707077205181","-90.18707077205181","-92.59400713443756","-92.59400713443756","-92.59400713443756","-94.85934031009674","-94.85934031009674","-94.85934031009674","-88.04954242706299","-88.04954242706299","-88.04954242706299","-89.08255354315042","-89.08255354315042","-89.08255354315042","-91.4826477766037","-91.4826477766037","-91.4826477766037"
"63","-94.35473638772964","-94.35473638772964","-94.35473638772964","-96.02138602733612","-96.02138602733612","-96.02138602733612","-93.10398202389479","-93.10398202389479","-93.10398202389479","-89.10185518860817","-89.10185518860817","-89.10185518860817","-89.94358735531569","-89.94358735531569","-89.94358735531569","-93.18771320581436","-93.18771320581436","-93.18771320581436","-97.13265872001648","-97.13265872001648","-97.13265872001648","-76.70143051445484","-76.70143051445484","-76.70143051445484","-88.80312634259462","-88.80312634259462","-88.80312634259462","-82.26632964611053","-82.26632964611053","-82.26632964611053"
"64","-95.69028836488724","-95.69028836488724","-95.69028836488724","-91.33315938711166","-91.33315938711166","-91.33315938711166","-88.63103322684765","-88.63103322684765","-88.63103322684765","-87.3118699491024","-87.3118699491024","-87.3118699491024","-92.50796721875668","-92.50796721875668","-92.50796721875668","-95.17634055018425","-95.17634055018425","-95.17634055018425","-92.84818723797798","-92.84818723797798","-92.84818723797798","-88.03283078968525","-88.03283078968525","-88.03283078968525","-96.27553790807724","-96.27553790807724","-96.27553790807724","-92.98327963799238","-92.98327963799238","-92.98327963799238"
"65","-90.75663548707962","-90.75663548707962","-90.75663548707962","-95.11639755964279","-95.11639755964279","-95.11639755964279","-93.56584852933884","-93.56584852933884","-93.56584852933884","-93.0844737291336","-93.0844737291336","-93.0844737291336","-92.39424097537994","-92.39424097537994","-92.39424097537994","-79.25987184047699","-79.25987184047699","-79.25987184047699","-94.50263804197311","-94.50263804197311","-94.50263804197311","-93.02322727441788","-93.02322727441788","-93.02322727441788","-87.29943969845772","-87.29943969845772","-87.29943969845772","-33.54119267873466","-33.54119267873466","-33.54119267873466"
"66","-95.27365713566542","-95.27365713566542","-95.27365713566542","-95.07388651371002","-95.07388651371002","-95.07388651371002","-91.23725417256355","-91.23725417256355","-91.23725417256355","-91.45166958868504","-91.45166958868504","-91.45166958868504","-97.15713068842888","-97.15713068842888","-97.15713068842888","-77.41501311957836","-77.41501311957836","-77.41501311957836","-95.68598145246506","-95.68598145246506","-95.68598145246506","-92.08787149190903","-92.08787149190903","-92.08787149190903","-95.0394082069397","-95.0394082069397","-95.0394082069397","-73.5496585033834","-73.5496585033834","-73.5496585033834"
"67","-95.21758025884628","-95.21758025884628","-95.21758025884628","-86.93409886956215","-86.93409886956215","-86.93409886956215","-96.19929653406143","-96.19929653406143","-96.19929653406143","-92.89253860712051","-92.89253860712051","-92.89253860712051","-87.48084378242493","-87.48084378242493","-87.48084378242493","-66.57892267405987","-66.57892267405987","-66.57892267405987","-93.11562693119049","-93.11562693119049","-93.11562693119049","-94.11862605810165","-94.11862605810165","-94.11862605810165","-73.54657900333405","-73.54657900333405","-73.54657900333405","-82.65599051117897","-82.65599051117897","-82.65599051117897"
"68","-95.21354711055756","-95.21354711055756","-95.21354711055756","-89.59782259911299","-89.59782259911299","-89.59782259911299","-95.8001728951931","-95.8001728951931","-95.8001728951931","-88.86542446911335","-88.86542446911335","-88.86542446911335","-86.72285658493638","-86.72285658493638","-86.72285658493638","-76.17638721317053","-76.17638721317053","-76.17638721317053","-92.15662355720997","-92.15662355720997","-92.15662355720997","-94.98592859506607","-94.98592859506607","-94.98592859506607","-62.3163338303566","-62.3163338303566","-62.3163338303566","-86.75709035992622","-86.75709035992622","-86.75709035992622"
"69","-93.97008448839188","-93.97008448839188","-93.97008448839188","-89.32547454535961","-89.32547454535961","-89.32547454535961","-87.59056705236435","-87.59056705236435","-87.59056705236435","-84.00302702188492","-84.00302702188492","-84.00302702188492","-87.62078940868378","-87.62078940868378","-87.62078940868378","55.99895514175296","55.99895514175296","55.99895514175296","-87.47134193778038","-87.47134193778038","-87.47134193778038","-92.92893278598785","-92.92893278598785","-92.92893278598785","-75.68534691259265","-75.68534691259265","-75.68534691259265","35.539124441798776","35.539124441798776","35.539124441798776"
"70","-91.21661075204611","-91.21661075204611","-91.21661075204611","-90.10336166620255","-90.10336166620255","-90.10336166620255","-96.23520168662071","-96.23520168662071","-96.23520168662071","-89.53260031342506","-89.53260031342506","-89.53260031342506","-94.93474572896957","-94.93474572896957","-94.93474572896957","-9.467338681221008","-9.467338681221008","-9.467338681221008","-82.26004689186811","-82.26004689186811","-82.26004689186811","-90.6944032534957","-90.6944032534957","-90.6944032534957","-68.32510915398598","-68.32510915398598","-68.32510915398598","-31.12702226266265","-31.12702226266265","-31.12702226266265"
"71","-90.2186131477356","-90.2186131477356","-90.2186131477356","-96.28650011122227","-96.28650011122227","-96.28650011122227","-93.86994788050652","-93.86994788050652","-93.86994788050652","-95.14969512820244","-95.14969512820244","-95.14969512820244","-95.37790268659592","-95.37790268659592","-95.37790268659592","33.164834856987","33.164834856987","33.164834856987","-91.0359355211258","-91.0359355211258","-91.0359355211258","-90.50427030026913","-90.50427030026913","-90.50427030026913","-63.77213339880109","-63.77213339880109","-63.77213339880109","-55.03754481859505","-55.03754481859505","-55.03754481859505"
"72","-93.82064400799572","-93.82064400799572","-93.82064400799572","-94.0491738691926","-94.0491738691926","-94.0491738691926","-93.68900376558304","-93.68900376558304","-93.68900376558304","-74.83929440379143","-74.83929440379143","-74.83929440379143","-96.53508791327477","-96.53508791327477","-96.53508791327477","-25.146166622638702","-25.146166622638702","-25.146166622638702","-90.02110715396702","-90.02110715396702","-90.02110715396702","-32.70077902264893","-32.70077902264893","-32.70077902264893","-80.95099893212318","-80.95099893212318","-80.95099893212318","-64.06713642925024","-64.06713642925024","-64.06713642925024"
"73","-94.60809133946896","-94.60809133946896","-94.60809133946896","-94.59984143637121","-94.59984143637121","-94.59984143637121","-94.81564176082611","-94.81564176082611","-94.81564176082611","-94.0367556065321","-94.0367556065321","-94.0367556065321","-91.40199891664088","-91.40199891664088","-91.40199891664088","-48.76684610173106","-48.76684610173106","-48.76684610173106","-65.89723759889603","-65.89723759889603","-65.89723759889603","-52.030948504805565","-52.030948504805565","-52.030948504805565","-77.04880625754595","-77.04880625754595","-77.04880625754595","-49.74654454737902","-49.74654454737902","-49.74654454737902"
"74","-86.55556190758944","-86.55556190758944","-86.55556190758944","-92.09950613975525","-92.09950613975525","-92.09950613975525","-89.09468738734722","-89.09468738734722","-89.09468738734722","-94.66118840686977","-94.66118840686977","-94.66118840686977","-96.4112857580185","-96.4112857580185","-96.4112857580185","-57.81870890036225","-57.81870890036225","-57.81870890036225","-96.3941875398159","-96.3941875398159","-96.3941875398159","-34.836533484980464","-34.836533484980464","-34.836533484980464","-64.98276982828975","-64.98276982828975","-64.98276982828975","-69.94908487796783","-69.94908487796783","-69.94908487796783"
"75","-94.08113479614258","-94.08113479614258","-94.08113479614258","-86.57748680561781","-86.57748680561781","-86.57748680561781","-85.55921665206552","-85.55921665206552","-85.55921665206552","-90.91755279898643","-90.91755279898643","-90.91755279898643","-92.89453250169754","-92.89453250169754","-92.89453250169754","-53.359716072678566","-53.359716072678566","-53.359716072678566","-91.1085034608841","-91.1085034608841","-91.1085034608841","-51.78837766870856","-51.78837766870856","-51.78837766870856","-58.0450165271759","-58.0450165271759","-58.0450165271759","-59.078015491366386","-59.078015491366386","-59.078015491366386"
"76","-94.701237231493","-94.701237231493","-94.701237231493","-77.96311396360397","-77.96311396360397","-77.96311396360397","-81.08775663375854","-81.08775663375854","-81.08775663375854","-94.68824851512909","-94.68824851512909","-94.68824851512909","-78.62822714447975","-78.62822714447975","-78.62822714447975","-68.36403954029083","-68.36403954029083","-68.36403954029083","-87.31273338198662","-87.31273338198662","-87.31273338198662","-66.58681930601597","-66.58681930601597","-66.58681930601597","-0.28243229072541","-0.28243229072541","-0.28243229072541","-65.5207908153534","-65.5207908153534","-65.5207908153534"
"77","-91.49924954771996","-91.49924954771996","-91.49924954771996","-87.89146260917187","-87.89146260917187","-87.89146260917187","-80.17747694253922","-80.17747694253922","-80.17747694253922","-92.86446943879128","-92.86446943879128","-92.86446943879128","-91.71761685609818","-91.71761685609818","-91.71761685609818","-59.79824497923255","-59.79824497923255","-59.79824497923255","-93.60824279487133","-93.60824279487133","-93.60824279487133","51.72767873527482","51.72767873527482","51.72767873527482","-63.35701687633991","-63.35701687633991","-63.35701687633991","-55.590087443590164","-55.590087443590164","-55.590087443590164"
"78","-69.40048536658287","-69.40048536658287","-69.40048536658287","-92.9109138250351","-92.9109138250351","-92.9109138250351","-88.47585297375917","-88.47585297375917","-88.47585297375917","-74.98126797564328","-74.98126797564328","-74.98126797564328","-89.04601577669382","-89.04601577669382","-89.04601577669382","-50.94075383991003","-50.94075383991003","-50.94075383991003","-59.97893562715035","-59.97893562715035","-59.97893562715035","-60.794091284275055","-60.794091284275055","-60.794091284275055","51.44909656047821","51.44909656047821","51.44909656047821","-57.243921756744385","-57.243921756744385","-57.243921756744385"
"79","-95.3693859577179","-95.3693859577179","-95.3693859577179","-92.28103831410408","-92.28103831410408","-92.28103831410408","-92.1865925192833","-92.1865925192833","-92.1865925192833","-91.25545609742403","-91.25545609742403","-91.25545609742403","-94.52996653318405","-94.52996653318405","-94.52996653318405","-59.61509573459625","-59.61509573459625","-59.61509573459625","-43.80216865148395","-43.80216865148395","-43.80216865148395","-37.88280342891812","-37.88280342891812","-37.88280342891812","-64.63365010917187","-64.63365010917187","-64.63365010917187","-52.60374728217721","-52.60374728217721","-52.60374728217721"
"80","-93.8542793393135","-93.8542793393135","-93.8542793393135","-92.78205602616072","-92.78205602616072","-92.78205602616072","-51.619388811290264","-51.619388811290264","-51.619388811290264","-90.75232005305588","-90.75232005305588","-90.75232005305588","-89.39300467818975","-89.39300467818975","-89.39300467818975","-28.435326494276524","-28.435326494276524","-28.435326494276524","26.987905530259013","26.987905530259013","26.987905530259013","-54.97918662428856","-54.97918662428856","-54.97918662428856","-69.62136896699667","-69.62136896699667","-69.62136896699667","-29.091964980587363","-29.091964980587363","-29.091964980587363"
"81","-92.22548216581345","-92.22548216581345","-92.22548216581345","-89.7904711663723","-89.7904711663723","-89.7904711663723","-75.98761697113514","-75.98761697113514","-75.98761697113514","-93.58360290527344","-93.58360290527344","-93.58360290527344","-96.01519638299942","-96.01519638299942","-96.01519638299942","-63.2157723903656","-63.2157723903656","-63.2157723903656","-64.82082065939903","-64.82082065939903","-64.82082065939903","-61.00525885820389","-61.00525885820389","-61.00525885820389","-24.04538744688034","-24.04538744688034","-24.04538744688034","-53.94663015007973","-53.94663015007973","-53.94663015007973"
