"Step","dreamerv3/medium/ih_15/room3/run4 - train/score","dreamerv3/medium/ih_15/room3/run4 - train/score__MIN","dreamerv3/medium/ih_15/room3/run4 - train/score__MAX","dreamerv3/medium/ih_15/room3/run3 - train/score","dreamerv3/medium/ih_15/room3/run3 - train/score__MIN","dreamerv3/medium/ih_15/room3/run3 - train/score__MAX","dreamerv3/medium/ih_15/room3/run2 - train/score","dreamerv3/medium/ih_15/room3/run2 - train/score__MIN","dreamerv3/medium/ih_15/room3/run2 - train/score__MAX","dreamerv3/medium/ih_15/room3/run1 - train/score","dreamerv3/medium/ih_15/room3/run1 - train/score__MIN","dreamerv3/medium/ih_15/room3/run1 - train/score__MAX","dreamerv3/medium/ih_15/room3/run0 - train/score","dreamerv3/medium/ih_15/room3/run0 - train/score__MIN","dreamerv3/medium/ih_15/room3/run0 - train/score__MAX","dreamerv3/medium/ih_15/room2/run4 - train/score","dreamerv3/medium/ih_15/room2/run4 - train/score__MIN","dreamerv3/medium/ih_15/room2/run4 - train/score__MAX","dreamerv3/medium/ih_15/room2/run3 - train/score","dreamerv3/medium/ih_15/room2/run3 - train/score__MIN","dreamerv3/medium/ih_15/room2/run3 - train/score__MAX","dreamerv3/medium/ih_15/room2/run2 - train/score","dreamerv3/medium/ih_15/room2/run2 - train/score__MIN","dreamerv3/medium/ih_15/room2/run2 - train/score__MAX","dreamerv3/medium/ih_15/room2/run1 - train/score","dreamerv3/medium/ih_15/room2/run1 - train/score__MIN","dreamerv3/medium/ih_15/room2/run1 - train/score__MAX","dreamerv3/medium/ih_15/room2/run0 - train/score","dreamerv3/medium/ih_15/room2/run0 - train/score__MIN","dreamerv3/medium/ih_15/room2/run0 - train/score__MAX"
"741","10.58385011437349","10.58385011437349","10.58385011437349","-85.47415411099792","-85.47415411099792","-85.47415411099792","-90.92147436738014","-90.92147436738014","-90.92147436738014","-2.1107050329446793","-2.1107050329446793","-2.1107050329446793","","","","38.13908797502518","38.13908797502518","38.13908797502518","15.849760511657223","15.849760511657223","15.849760511657223","15.271247061667964","15.271247061667964","15.271247061667964","60.41930592060089","60.41930592060089","60.41930592060089","35.98983518965542","35.98983518965542","35.98983518965542"
"742","-39.42155309021473","-39.42155309021473","-39.42155309021473","-6.077760759741068","-6.077760759741068","-6.077760759741068","-78.74340979754925","-78.74340979754925","-78.74340979754925","16.89700363134034","16.89700363134034","16.89700363134034","-97.50879269838333","-97.50879269838333","-97.50879269838333","-35.89925339107867","-35.89925339107867","-35.89925339107867","","","","-28.75717059429735","-28.75717059429735","-28.75717059429735","26.715492576360703","26.715492576360703","26.715492576360703","15.65356525592506","15.65356525592506","15.65356525592506"
"743","-83.19337816536427","-83.19337816536427","-83.19337816536427","-37.19481594115496","-37.19481594115496","-37.19481594115496","23.021975813433528","23.021975813433528","23.021975813433528","35.687424309551716","35.687424309551716","35.687424309551716","1.055220054462552","1.055220054462552","1.055220054462552","28.437207877635956","28.437207877635956","28.437207877635956","30.103347674012184","30.103347674012184","30.103347674012184","21.941033378243446","21.941033378243446","21.941033378243446","3.2120014782994986","3.2120014782994986","3.2120014782994986","47.61033383011818","47.61033383011818","47.61033383011818"
"744","-39.995504188816994","-39.995504188816994","-39.995504188816994","1.225586660206318","1.225586660206318","1.225586660206318","53.14044240117073","53.14044240117073","53.14044240117073","36.75410742126405","36.75410742126405","36.75410742126405","20.782816601917148","20.782816601917148","20.782816601917148","54.29017642699182","54.29017642699182","54.29017642699182","11.734483081614599","11.734483081614599","11.734483081614599","46.25279067456722","46.25279067456722","46.25279067456722","-56.99181891232729","-56.99181891232729","-56.99181891232729","69.62808455526829","69.62808455526829","69.62808455526829"
"745","-70.52406716160476","-70.52406716160476","-70.52406716160476","-87.10920527949929","-87.10920527949929","-87.10920527949929","-89.62345188856125","-89.62345188856125","-89.62345188856125","-92.85337424278259","-92.85337424278259","-92.85337424278259","31.05034815426916","31.05034815426916","31.05034815426916","42.69856731966138","42.69856731966138","42.69856731966138","22.335048338398337","22.335048338398337","22.335048338398337","-33.62581710331142","-33.62581710331142","-33.62581710331142","-45.44900222867727","-45.44900222867727","-45.44900222867727","42.469584410078824","42.469584410078824","42.469584410078824"
"746","-9.908631142228842","-9.908631142228842","-9.908631142228842","-34.193232867866755","-34.193232867866755","-34.193232867866755","-59.858183559030294","-59.858183559030294","-59.858183559030294","-62.7394739612937","-62.7394739612937","-62.7394739612937","-2.328778348863125","-2.328778348863125","-2.328778348863125","15.364226209232584","15.364226209232584","15.364226209232584","55.331089690327644","55.331089690327644","55.331089690327644","48.08227205276489","48.08227205276489","48.08227205276489","74.61105226352811","74.61105226352811","74.61105226352811","53.934024289250374","53.934024289250374","53.934024289250374"
"747","-27.605466816574335","-27.605466816574335","-27.605466816574335","","","","-79.66043556155637","-79.66043556155637","-79.66043556155637","-93.72509925067425","-93.72509925067425","-93.72509925067425","38.7975616492331","38.7975616492331","38.7975616492331","2.477843187749386","2.477843187749386","2.477843187749386","25.942899871617556","25.942899871617556","25.942899871617556","-34.23710986971855","-34.23710986971855","-34.23710986971855","23.39455176523188","23.39455176523188","23.39455176523188","32.59893923345953","32.59893923345953","32.59893923345953"
"748","-5.489141331985593","-5.489141331985593","-5.489141331985593","25.08533606911078","25.08533606911078","25.08533606911078","-55.66908264532685","-55.66908264532685","-55.66908264532685","36.06615455588326","36.06615455588326","36.06615455588326","-7.769680941710249","-7.769680941710249","-7.769680941710249","-55.308029691223055","-55.308029691223055","-55.308029691223055","46.20717026293278","46.20717026293278","46.20717026293278","57.33256074041128","57.33256074041128","57.33256074041128","38.91717727482319","38.91717727482319","38.91717727482319","10.433819878846407","10.433819878846407","10.433819878846407"
"749","-50.46558655798435","-50.46558655798435","-50.46558655798435","-8.030767917633057","-8.030767917633057","-8.030767917633057","48.41206280828919","48.41206280828919","48.41206280828919","-92.53487741947174","-92.53487741947174","-92.53487741947174","-7.729430119507015","-7.729430119507015","-7.729430119507015","58.023261196911335","58.023261196911335","58.023261196911335","1.4375207647681236","1.4375207647681236","1.4375207647681236","-73.69626047462225","-73.69626047462225","-73.69626047462225","43.61452190577984","43.61452190577984","43.61452190577984","-99.34784299135208","-99.34784299135208","-99.34784299135208"
"750","-19.992292026989162","-19.992292026989162","-19.992292026989162","-98.35246843099594","-98.35246843099594","-98.35246843099594","-85.36682501714677","-85.36682501714677","-85.36682501714677","9.097583685070276","9.097583685070276","9.097583685070276","17.932721231132746","17.932721231132746","17.932721231132746","43.39737272262573","43.39737272262573","43.39737272262573","40.40086107701063","40.40086107701063","40.40086107701063","29.68153803050518","29.68153803050518","29.68153803050518","-71.1181715093553","-71.1181715093553","-71.1181715093553","2.1482453932985663","2.1482453932985663","2.1482453932985663"
"751","-26.04650193278212","-26.04650193278212","-26.04650193278212","38.16963396128267","38.16963396128267","38.16963396128267","-95.20330128073692","-95.20330128073692","-95.20330128073692","-49.26582799479365","-49.26582799479365","-49.26582799479365","-44.38434295356274","-44.38434295356274","-44.38434295356274","29.50923492759466","29.50923492759466","29.50923492759466","66.63785642385483","66.63785642385483","66.63785642385483","19.229244496673346","19.229244496673346","19.229244496673346","69.6615777425468","69.6615777425468","69.6615777425468","-9.764088581316173","-9.764088581316173","-9.764088581316173"
"752","-2.3790950998663902","-2.3790950998663902","-2.3790950998663902","24.40619397163391","24.40619397163391","24.40619397163391","26.788377583026886","26.788377583026886","26.788377583026886","-17.240092659485526","-17.240092659485526","-17.240092659485526","-35.06136403605342","-35.06136403605342","-35.06136403605342","-8.608739491784945","-8.608739491784945","-8.608739491784945","11.296678553335369","11.296678553335369","11.296678553335369","0.7078986689448357","0.7078986689448357","0.7078986689448357","-35.27362182736397","-35.27362182736397","-35.27362182736397","23.885910540819168","23.885910540819168","23.885910540819168"
"753","-10.97552399104461","-10.97552399104461","-10.97552399104461","-26.73541041673161","-26.73541041673161","-26.73541041673161","-55.74639352783561","-55.74639352783561","-55.74639352783561","42.734986674040556","42.734986674040556","42.734986674040556","14.779000043869019","14.779000043869019","14.779000043869019","72.68231205642223","72.68231205642223","72.68231205642223","-79.86058809608221","-79.86058809608221","-79.86058809608221","-50.35319724678993","-50.35319724678993","-50.35319724678993","-69.45348457898945","-69.45348457898945","-69.45348457898945","-81.96564504504204","-81.96564504504204","-81.96564504504204"
"754","17.089603751897812","17.089603751897812","17.089603751897812","66.68742304295301","66.68742304295301","66.68742304295301","-41.81280364841223","-41.81280364841223","-41.81280364841223","-47.00131971202791","-47.00131971202791","-47.00131971202791","31.422079399228096","31.422079399228096","31.422079399228096","-82.77590051456355","-82.77590051456355","-82.77590051456355","-0.035161787585821","-0.035161787585821","-0.035161787585821","-25.216218046844006","-25.216218046844006","-25.216218046844006","54.0045974701643","54.0045974701643","54.0045974701643","-28.936853487743065","-28.936853487743065","-28.936853487743065"
"755","-52.009610276669264","-52.009610276669264","-52.009610276669264","-51.51851638406515","-51.51851638406515","-51.51851638406515","11.33256449084729","11.33256449084729","11.33256449084729","61.34082388877869","61.34082388877869","61.34082388877869","-80.70336619764566","-80.70336619764566","-80.70336619764566","21.492152884602547","21.492152884602547","21.492152884602547","-79.66310019046068","-79.66310019046068","-79.66310019046068","-48.65991176944226","-48.65991176944226","-48.65991176944226","54.34171288460493","54.34171288460493","54.34171288460493","-99.53646963834763","-99.53646963834763","-99.53646963834763"
"756","-18.251015855930746","-18.251015855930746","-18.251015855930746","39.64155135303736","39.64155135303736","39.64155135303736","-48.08875384926796","-48.08875384926796","-48.08875384926796","12.232973292469978","12.232973292469978","12.232973292469978","8.635612674057484","8.635612674057484","8.635612674057484","-35.86757545731962","-35.86757545731962","-35.86757545731962","48.76611649990082","48.76611649990082","48.76611649990082","-27.27143949177116","-27.27143949177116","-27.27143949177116","68.35617423057556","68.35617423057556","68.35617423057556","1.9840469330083579","1.9840469330083579","1.9840469330083579"
"757","-54.85746260243468","-54.85746260243468","-54.85746260243468","-27.102837897837162","-27.102837897837162","-27.102837897837162","-35.82976692914963","-35.82976692914963","-35.82976692914963","15.227960328105837","15.227960328105837","15.227960328105837","-93.9833628583001","-93.9833628583001","-93.9833628583001","-55.09207453858107","-55.09207453858107","-55.09207453858107","40.86767131090164","40.86767131090164","40.86767131090164","20.61277125775814","20.61277125775814","20.61277125775814","-24.804068269208074","-24.804068269208074","-24.804068269208074","-79.57530032098293","-79.57530032098293","-79.57530032098293"
"758","-76.3309723585844","-76.3309723585844","-76.3309723585844","2.9552675038576126","2.9552675038576126","2.9552675038576126","-81.55057690665126","-81.55057690665126","-81.55057690665126","41.14892607321963","41.14892607321963","41.14892607321963","13.925639271270484","13.925639271270484","13.925639271270484","-33.18159718904644","-33.18159718904644","-33.18159718904644","-57.67824930761708","-57.67824930761708","-57.67824930761708","35.561343006789684","35.561343006789684","35.561343006789684","8.684687744826078","8.684687744826078","8.684687744826078","-21.253479619510472","-21.253479619510472","-21.253479619510472"
"759","18.50441010389477","18.50441010389477","18.50441010389477","-56.57618219172582","-56.57618219172582","-56.57618219172582","-54.28631480783224","-54.28631480783224","-54.28631480783224","-33.71953173261136","-33.71953173261136","-33.71953173261136","14.456899628043175","14.456899628043175","14.456899628043175","-70.73563481867313","-70.73563481867313","-70.73563481867313","-10.048474695533514","-10.048474695533514","-10.048474695533514","-13.639469275251031","-13.639469275251031","-13.639469275251031","13.412645816802979","13.412645816802979","13.412645816802979","6.8292341670021415","6.8292341670021415","6.8292341670021415"
"760","-36.12035123910755","-36.12035123910755","-36.12035123910755","-73.22091855434701","-73.22091855434701","-73.22091855434701","-53.0278396718204","-53.0278396718204","-53.0278396718204","-4.445537826512009","-4.445537826512009","-4.445537826512009","32.5295185893774","32.5295185893774","32.5295185893774","-72.87330988794565","-72.87330988794565","-72.87330988794565","-20.877770929408143","-20.877770929408143","-20.877770929408143","16.16854864731431","16.16854864731431","16.16854864731431","53.0844511911273","53.0844511911273","53.0844511911273","62.977170817554","62.977170817554","62.977170817554"
"761","","","","2.841932211071253","2.841932211071253","2.841932211071253","-13.8165496122092","-13.8165496122092","-13.8165496122092","-96.84201038628817","-96.84201038628817","-96.84201038628817","-3.424250631593168","-3.424250631593168","-3.424250631593168","30.110893547534943","30.110893547534943","30.110893547534943","49.47934827208519","49.47934827208519","49.47934827208519","28.6444032730069","28.6444032730069","28.6444032730069","62.86497753858566","62.86497753858566","62.86497753858566","-18.377353325486183","-18.377353325486183","-18.377353325486183"
"762","-76.30403638631105","-76.30403638631105","-76.30403638631105","-99.25942158699036","-99.25942158699036","-99.25942158699036","-4.947025811299682","-4.947025811299682","-4.947025811299682","44.74436704069376","44.74436704069376","44.74436704069376","-20.34185384074226","-20.34185384074226","-20.34185384074226","73.00566974282265","73.00566974282265","73.00566974282265","46.90824783965945","46.90824783965945","46.90824783965945","-48.049774585757405","-48.049774585757405","-48.049774585757405","61.98733233567327","61.98733233567327","61.98733233567327","-99.68152439594269","-99.68152439594269","-99.68152439594269"
"763","23.62761976197362","23.62761976197362","23.62761976197362","29.87752912659198","29.87752912659198","29.87752912659198","-16.512937269872054","-16.512937269872054","-16.512937269872054","-2.813268317375332","-2.813268317375332","-2.813268317375332","38.36225398769602","38.36225398769602","38.36225398769602","65.61720189452171","65.61720189452171","65.61720189452171","0.31139638647437096","0.31139638647437096","0.31139638647437096","40.6857368433848","40.6857368433848","40.6857368433848","19.339287154376507","19.339287154376507","19.339287154376507","-93.50219768285751","-93.50219768285751","-93.50219768285751"
"764","-49.019863836234435","-49.019863836234435","-49.019863836234435","-81.50578806363046","-81.50578806363046","-81.50578806363046","-97.80844432115555","-97.80844432115555","-97.80844432115555","-84.56283113360405","-84.56283113360405","-84.56283113360405","11.283080487934058","11.283080487934058","11.283080487934058","-25.68079819646664","-25.68079819646664","-25.68079819646664","-62.039157155901194","-62.039157155901194","-62.039157155901194","47.64260722696781","47.64260722696781","47.64260722696781","46.273590055294335","46.273590055294335","46.273590055294335","19.871610995862284","19.871610995862284","19.871610995862284"
"765","-62.28444320242852","-62.28444320242852","-62.28444320242852","-99.60276347398758","-99.60276347398758","-99.60276347398758","54.963278725743294","54.963278725743294","54.963278725743294","30.953120672667865","30.953120672667865","30.953120672667865","14.104543688707054","14.104543688707054","14.104543688707054","55.58674435317516","55.58674435317516","55.58674435317516","-23.085899617522955","-23.085899617522955","-23.085899617522955","17.46256014239043","17.46256014239043","17.46256014239043","50.342510640621185","50.342510640621185","50.342510640621185","6.8595142140984535","6.8595142140984535","6.8595142140984535"
"766","-98.04138565063477","-98.04138565063477","-98.04138565063477","-98.52271653711796","-98.52271653711796","-98.52271653711796","-94.08209371566772","-94.08209371566772","-94.08209371566772","-51.534577602520585","-51.534577602520585","-51.534577602520585","50.230661866255105","50.230661866255105","50.230661866255105","-61.75286143831909","-61.75286143831909","-61.75286143831909","13.917394364631036","13.917394364631036","13.917394364631036","42.14764625020325","42.14764625020325","42.14764625020325","34.96322808787227","34.96322808787227","34.96322808787227","11.991227746009827","11.991227746009827","11.991227746009827"
"767","-22.764147114939988","-22.764147114939988","-22.764147114939988","-61.324363708496094","-61.324363708496094","-61.324363708496094","40.85645666252822","40.85645666252822","40.85645666252822","-23.93520363792777","-23.93520363792777","-23.93520363792777","19.91513879597187","19.91513879597187","19.91513879597187","-47.63058242225088","-47.63058242225088","-47.63058242225088","47.84183409065008","47.84183409065008","47.84183409065008","21.4542076587677","21.4542076587677","21.4542076587677","28.78213981539011","28.78213981539011","28.78213981539011","-81.67234905809164","-81.67234905809164","-81.67234905809164"
"768","-40.795596395852044","-40.795596395852044","-40.795596395852044","-98.66295850276947","-98.66295850276947","-98.66295850276947","","","","-19.416624192148447","-19.416624192148447","-19.416624192148447","38.15180945629254","38.15180945629254","38.15180945629254","-48.500861778855324","-48.500861778855324","-48.500861778855324","52.54054844379425","52.54054844379425","52.54054844379425","-33.514859557151794","-33.514859557151794","-33.514859557151794","27.66021117568016","27.66021117568016","27.66021117568016","-98.64635217189789","-98.64635217189789","-98.64635217189789"
"769","-80.52669314295053","-80.52669314295053","-80.52669314295053","-99.38686382770538","-99.38686382770538","-99.38686382770538","-27.605375416576862","-27.605375416576862","-27.605375416576862","-88.25233495235443","-88.25233495235443","-88.25233495235443","8.76250784099102","8.76250784099102","8.76250784099102","-24.92197722569108","-24.92197722569108","-24.92197722569108","-42.08130128623452","-42.08130128623452","-42.08130128623452","-63.381728768348694","-63.381728768348694","-63.381728768348694","32.91929730772972","32.91929730772972","32.91929730772972","-39.30845905141905","-39.30845905141905","-39.30845905141905"
"770","-91.53529423475266","-91.53529423475266","-91.53529423475266","-41.004088059067726","-41.004088059067726","-41.004088059067726","-80.24947916716337","-80.24947916716337","-80.24947916716337","-8.142740301787853","-8.142740301787853","-8.142740301787853","-91.90179458260536","-91.90179458260536","-91.90179458260536","13.104271627031267","13.104271627031267","13.104271627031267","-32.35713679599576","-32.35713679599576","-32.35713679599576","-35.37817604094744","-35.37817604094744","-35.37817604094744","9.745327710639685","9.745327710639685","9.745327710639685","23.66968552977778","23.66968552977778","23.66968552977778"
"771","-43.93813426559791","-43.93813426559791","-43.93813426559791","36.43516632914543","36.43516632914543","36.43516632914543","-96.72076717019081","-96.72076717019081","-96.72076717019081","-44.90244158357382","-44.90244158357382","-44.90244158357382","45.303374379873276","45.303374379873276","45.303374379873276","","","","","","","","","","","","","","",""
"772","-69.32005781680346","-69.32005781680346","-69.32005781680346","3.2465327344834805","3.2465327344834805","3.2465327344834805","-42.3728027776815","-42.3728027776815","-42.3728027776815","","","","","","","69.58513067103922","69.58513067103922","69.58513067103922","45.1511836796999","45.1511836796999","45.1511836796999","28.202069964259863","28.202069964259863","28.202069964259863","33.344255447387695","33.344255447387695","33.344255447387695","-48.24928870797157","-48.24928870797157","-48.24928870797157"
"773","","","","","","","","","","23.658651888370514","23.658651888370514","23.658651888370514","28.28751217573881","28.28751217573881","28.28751217573881","-77.18877996131778","-77.18877996131778","-77.18877996131778","42.706834234297276","42.706834234297276","42.706834234297276","-18.854395233094692","-18.854395233094692","-18.854395233094692","32.750855532241985","32.750855532241985","32.750855532241985","53.81933642458171","53.81933642458171","53.81933642458171"
"774","60.29143524169922","60.29143524169922","60.29143524169922","14.586715264245868","14.586715264245868","14.586715264245868","-75.81591311469674","-75.81591311469674","-75.81591311469674","-56.23501831293106","-56.23501831293106","-56.23501831293106","-48.49972288869321","-48.49972288869321","-48.49972288869321","2.882355287671089","2.882355287671089","2.882355287671089","29.523590590804815","29.523590590804815","29.523590590804815","8.565178729593754","8.565178729593754","8.565178729593754","41.35521719790995","41.35521719790995","41.35521719790995","37.174787174211815","37.174787174211815","37.174787174211815"
"775","15.492805663496256","15.492805663496256","15.492805663496256","-99.02664816379547","-99.02664816379547","-99.02664816379547","17.645117576234043","17.645117576234043","17.645117576234043","-100","-100","-100","51.938551208004355","51.938551208004355","51.938551208004355","-36.60369668464409","-36.60369668464409","-36.60369668464409","29.31388783326838","29.31388783326838","29.31388783326838","40.34666093997657","40.34666093997657","40.34666093997657","62.03676005452871","62.03676005452871","62.03676005452871","11.940252786502242","11.940252786502242","11.940252786502242"
"776","-87.47867378592491","-87.47867378592491","-87.47867378592491","10.698573001660407","10.698573001660407","10.698573001660407","45.066662073135376","45.066662073135376","45.066662073135376","24.496799916028976","24.496799916028976","24.496799916028976","-77.21694854274392","-77.21694854274392","-77.21694854274392","50.555064007639885","50.555064007639885","50.555064007639885","37.09148985147476","37.09148985147476","37.09148985147476","-44.60437579546124","-44.60437579546124","-44.60437579546124","56.740907706320286","56.740907706320286","56.740907706320286","8.494218851439655","8.494218851439655","8.494218851439655"
"777","-70.84068170562387","-70.84068170562387","-70.84068170562387","-13.129696860909462","-13.129696860909462","-13.129696860909462","-36.04975241422653","-36.04975241422653","-36.04975241422653","55.180261962115765","55.180261962115765","55.180261962115765","29.630940690636635","29.630940690636635","29.630940690636635","58.643110893666744","58.643110893666744","58.643110893666744","-4.586062585469335","-4.586062585469335","-4.586062585469335","58.51362615637481","58.51362615637481","58.51362615637481","-35.15783719345927","-35.15783719345927","-35.15783719345927","-99.6541508436203","-99.6541508436203","-99.6541508436203"
"778","-97.1057254076004","-97.1057254076004","-97.1057254076004","42.57626635581255","42.57626635581255","42.57626635581255","-61.76434835791588","-61.76434835791588","-61.76434835791588","-28.183731119148433","-28.183731119148433","-28.183731119148433","-18.904282385890838","-18.904282385890838","-18.904282385890838","32.11402663215995","32.11402663215995","32.11402663215995","55.4499030765146","55.4499030765146","55.4499030765146","-24.97905963519588","-24.97905963519588","-24.97905963519588","-46.67233088449575","-46.67233088449575","-46.67233088449575","13.70703399926424","13.70703399926424","13.70703399926424"
"779","-11.331668005790561","-11.331668005790561","-11.331668005790561","-93.30476419627666","-93.30476419627666","-93.30476419627666","-47.64433782733977","-47.64433782733977","-47.64433782733977","-66.33903812430799","-66.33903812430799","-66.33903812430799","-88.19328683614731","-88.19328683614731","-88.19328683614731","30.72749776393175","30.72749776393175","30.72749776393175","53.61827244609594","53.61827244609594","53.61827244609594","-49.52736044116318","-49.52736044116318","-49.52736044116318","50.89024178683758","50.89024178683758","50.89024178683758","2.5635111406445503","2.5635111406445503","2.5635111406445503"
"780","-8.157212179154158","-8.157212179154158","-8.157212179154158","32.767225205898285","32.767225205898285","32.767225205898285","46.55293973535299","46.55293973535299","46.55293973535299","-54.88162301853299","-54.88162301853299","-54.88162301853299","15.183496579527855","15.183496579527855","15.183496579527855","-29.745072204619646","-29.745072204619646","-29.745072204619646","-21.32756935292855","-21.32756935292855","-21.32756935292855","-18.718918259255588","-18.718918259255588","-18.718918259255588","8.670823612250388","8.670823612250388","8.670823612250388","-54.45205070078373","-54.45205070078373","-54.45205070078373"
"781","49.30194796063006","49.30194796063006","49.30194796063006","-38.563269732519984","-38.563269732519984","-38.563269732519984","-30.982704415917397","-30.982704415917397","-30.982704415917397","-10.663660166785121","-10.663660166785121","-10.663660166785121","-4.794308908749372","-4.794308908749372","-4.794308908749372","63.297214020974934","63.297214020974934","63.297214020974934","-17.869259151630104","-17.869259151630104","-17.869259151630104","","","","-0.41006270656362176","-0.41006270656362176","-0.41006270656362176","-60.04665446281433","-60.04665446281433","-60.04665446281433"
"782","-17.304251842782833","-17.304251842782833","-17.304251842782833","-99.53075140714645","-99.53075140714645","-99.53075140714645","-17.41115865856409","-17.41115865856409","-17.41115865856409","21.313955210149288","21.313955210149288","21.313955210149288","16.255710136145353","16.255710136145353","16.255710136145353","-33.47591048851609","-33.47591048851609","-33.47591048851609","16.364177465438843","16.364177465438843","16.364177465438843","53.53280824422836","53.53280824422836","53.53280824422836","30.55707775056362","30.55707775056362","30.55707775056362","-92.78483882546425","-92.78483882546425","-92.78483882546425"
"783","11.88883001357317","11.88883001357317","11.88883001357317","-26.08864965836983","-26.08864965836983","-26.08864965836983","16.31652825884521","16.31652825884521","16.31652825884521","-61.24524027155712","-61.24524027155712","-61.24524027155712","41.5661934427917","41.5661934427917","41.5661934427917","52.280478335916996","52.280478335916996","52.280478335916996","-32.428857075516135","-32.428857075516135","-32.428857075516135","43.93583460152149","43.93583460152149","43.93583460152149","26.789302887395024","26.789302887395024","26.789302887395024","-33.90699926018715","-33.90699926018715","-33.90699926018715"
"784","-4.564911551773548","-4.564911551773548","-4.564911551773548","-99.40001794695854","-99.40001794695854","-99.40001794695854","-56.39171515032649","-56.39171515032649","-56.39171515032649","23.062342666089535","23.062342666089535","23.062342666089535","-5.04725793749094","-5.04725793749094","-5.04725793749094","51.81195205450058","51.81195205450058","51.81195205450058","-2.2301812516525388","-2.2301812516525388","-2.2301812516525388","11.611246604472399","11.611246604472399","11.611246604472399","42.83878614939749","42.83878614939749","42.83878614939749","-31.355038131587207","-31.355038131587207","-31.355038131587207"
"785","-26.925959433428943","-26.925959433428943","-26.925959433428943","39.58431826904416","39.58431826904416","39.58431826904416","44.58961766958237","44.58961766958237","44.58961766958237","22.534334879834205","22.534334879834205","22.534334879834205","-86.88128223695094","-86.88128223695094","-86.88128223695094","-7.798379365820438","-7.798379365820438","-7.798379365820438","47.76542138308287","47.76542138308287","47.76542138308287","19.288176608737558","19.288176608737558","19.288176608737558","-91.8227423876524","-91.8227423876524","-91.8227423876524","-53.82589521585032","-53.82589521585032","-53.82589521585032"
"786","-27.88786588376388","-27.88786588376388","-27.88786588376388","-99.29375874996185","-99.29375874996185","-99.29375874996185","7.88956587202847","7.88956587202847","7.88956587202847","-90.17017632722855","-90.17017632722855","-90.17017632722855","-83.51098847389221","-83.51098847389221","-83.51098847389221","-9.20547047862783","-9.20547047862783","-9.20547047862783","-6.739652093499899","-6.739652093499899","-6.739652093499899","17.128500372171402","17.128500372171402","17.128500372171402","31.110558722168207","31.110558722168207","31.110558722168207","-99.45766109228134","-99.45766109228134","-99.45766109228134"
"787","60.67843236029148","60.67843236029148","60.67843236029148","-9.348467087373137","-9.348467087373137","-9.348467087373137","-81.60284787043929","-81.60284787043929","-81.60284787043929","","","","15.11734563484788","15.11734563484788","15.11734563484788","-33.21043195016682","-33.21043195016682","-33.21043195016682","36.77187769114971","36.77187769114971","36.77187769114971","43.47889680415392","43.47889680415392","43.47889680415392","32.284338504076004","32.284338504076004","32.284338504076004","-18.512878713198006","-18.512878713198006","-18.512878713198006"
"788","-40.454107937868685","-40.454107937868685","-40.454107937868685","-67.25101293250918","-67.25101293250918","-67.25101293250918","42.05135951191187","42.05135951191187","42.05135951191187","-73.51995980739594","-73.51995980739594","-73.51995980739594","6.619627706706524","6.619627706706524","6.619627706706524","-13.78065820876509","-13.78065820876509","-13.78065820876509","64.15261146426201","64.15261146426201","64.15261146426201","53.363275691866875","53.363275691866875","53.363275691866875","-88.97612993139774","-88.97612993139774","-88.97612993139774","","",""
"789","1.084668716415763","1.084668716415763","1.084668716415763","-69.04040157794952","-69.04040157794952","-69.04040157794952","-84.55347792804241","-84.55347792804241","-84.55347792804241","20.629584101960063","20.629584101960063","20.629584101960063","13.779789831489325","13.779789831489325","13.779789831489325","-33.05101794656366","-33.05101794656366","-33.05101794656366","35.4228630810976","35.4228630810976","35.4228630810976","7.609246185049415","7.609246185049415","7.609246185049415","10.914433717727661","10.914433717727661","10.914433717727661","-19.416056402027607","-19.416056402027607","-19.416056402027607"
"790","-56.03277027606964","-56.03277027606964","-56.03277027606964","7.391277179121971","7.391277179121971","7.391277179121971","4.162605695426464","4.162605695426464","4.162605695426464","-13.074734477326274","-13.074734477326274","-13.074734477326274","-42.665960353799164","-42.665960353799164","-42.665960353799164","4.532453190535307","4.532453190535307","4.532453190535307","-48.38873288780451","-48.38873288780451","-48.38873288780451","-56.14762829989195","-56.14762829989195","-56.14762829989195","48.17671629693359","48.17671629693359","48.17671629693359","-70.7553020119667","-70.7553020119667","-70.7553020119667"
"791","-98.19420793652534","-98.19420793652534","-98.19420793652534","-38.15511140227318","-38.15511140227318","-38.15511140227318","-8.680156700313091","-8.680156700313091","-8.680156700313091","13.138573046773672","13.138573046773672","13.138573046773672","15.678105195984244","15.678105195984244","15.678105195984244","22.66293316334486","22.66293316334486","22.66293316334486","34.86547342687845","34.86547342687845","34.86547342687845","6.065515032969415","6.065515032969415","6.065515032969415","54.80734471604228","54.80734471604228","54.80734471604228","61.98253697156906","61.98253697156906","61.98253697156906"
"792","7.800986494868994","7.800986494868994","7.800986494868994","-99.05804723501205","-99.05804723501205","-99.05804723501205","1.8434166985098273","1.8434166985098273","1.8434166985098273","7.973629544023424","7.973629544023424","7.973629544023424","26.228807508945465","26.228807508945465","26.228807508945465","-85.11005137115717","-85.11005137115717","-85.11005137115717","-45.26039484515786","-45.26039484515786","-45.26039484515786","-21.128766182257095","-21.128766182257095","-21.128766182257095","16.61577717261389","16.61577717261389","16.61577717261389","14.180936262011528","14.180936262011528","14.180936262011528"
