"Step","dreamerv3/medium/ih_15/room1/run4 - train/score","dreamerv3/medium/ih_15/room1/run4 - train/score__MIN","dreamerv3/medium/ih_15/room1/run4 - train/score__MAX","dreamerv3/medium/ih_15/room1/run3 - train/score","dreamerv3/medium/ih_15/room1/run3 - train/score__MIN","dreamerv3/medium/ih_15/room1/run3 - train/score__MAX","dreamerv3/medium/ih_15/room1/run2 - train/score","dreamerv3/medium/ih_15/room1/run2 - train/score__MIN","dreamerv3/medium/ih_15/room1/run2 - train/score__MAX","dreamerv3/medium/ih_15/room1/run1 - train/score","dreamerv3/medium/ih_15/room1/run1 - train/score__MIN","dreamerv3/medium/ih_15/room1/run1 - train/score__MAX","dreamerv3/medium/ih_15/room1/run0 - train/score","dreamerv3/medium/ih_15/room1/run0 - train/score__MIN","dreamerv3/medium/ih_15/room1/run0 - train/score__MAX","dreamerv3/medium/ih_25/room0/run4 - train/score","dreamerv3/medium/ih_25/room0/run4 - train/score__MIN","dreamerv3/medium/ih_25/room0/run4 - train/score__MAX","dreamerv3/medium/ih_25/room0/run3 - train/score","dreamerv3/medium/ih_25/room0/run3 - train/score__MIN","dreamerv3/medium/ih_25/room0/run3 - train/score__MAX","dreamerv3/medium/ih_25/room0/run2 - train/score","dreamerv3/medium/ih_25/room0/run2 - train/score__MIN","dreamerv3/medium/ih_25/room0/run2 - train/score__MAX","dreamerv3/medium/ih_25/room0/run1 - train/score","dreamerv3/medium/ih_25/room0/run1 - train/score__MIN","dreamerv3/medium/ih_25/room0/run1 - train/score__MAX","dreamerv3/medium/ih_25/room0/run0 - train/score","dreamerv3/medium/ih_25/room0/run0 - train/score__MIN","dreamerv3/medium/ih_25/room0/run0 - train/score__MAX"
"57","-79.60875256359577","-79.60875256359577","-79.60875256359577","-44.10001478344202","-44.10001478344202","-44.10001478344202","-95.25403033196926","-95.25403033196926","-95.25403033196926","-87.82649171352386","-87.82649171352386","-87.82649171352386","-91.22192166745663","-91.22192166745663","-91.22192166745663","-93.268952190876","-93.268952190876","-93.268952190876","-92.41174706816673","-92.41174706816673","-92.41174706816673","-95.92626857757568","-95.92626857757568","-95.92626857757568","-84.95629412680864","-84.95629412680864","-84.95629412680864","-84.3131079338491","-84.3131079338491","-84.3131079338491"
"58","-93.64680530130863","-93.64680530130863","-93.64680530130863","-74.27910852432251","-74.27910852432251","-74.27910852432251","-87.82668371498585","-87.82668371498585","-87.82668371498585","-93.15452426671982","-93.15452426671982","-93.15452426671982","-87.3920288681984","-87.3920288681984","-87.3920288681984","-92.7677840590477","-92.7677840590477","-92.7677840590477","-86.48100167512894","-86.48100167512894","-86.48100167512894","-91.96004985272884","-91.96004985272884","-91.96004985272884","-80.97618812322617","-80.97618812322617","-80.97618812322617","-92.03213258087635","-92.03213258087635","-92.03213258087635"
"59","-94.74308958649635","-94.74308958649635","-94.74308958649635","-91.73039954900742","-91.73039954900742","-91.73039954900742","-91.75469848513603","-91.75469848513603","-91.75469848513603","-93.6836068034172","-93.6836068034172","-93.6836068034172","-84.34509934484959","-84.34509934484959","-84.34509934484959","-89.64026699587703","-89.64026699587703","-89.64026699587703","-91.79837185423821","-91.79837185423821","-91.79837185423821","-94.79929483681917","-94.79929483681917","-94.79929483681917","-92.03408068418503","-92.03408068418503","-92.03408068418503","-95.40268206596375","-95.40268206596375","-95.40268206596375"
"60","-83.93636989593506","-83.93636989593506","-83.93636989593506","-75.82254656683654","-75.82254656683654","-75.82254656683654","-92.4356282800436","-92.4356282800436","-92.4356282800436","-78.54356223344803","-78.54356223344803","-78.54356223344803","-91.25056665483862","-91.25056665483862","-91.25056665483862","-92.22128176689148","-92.22128176689148","-92.22128176689148","-95.2377964258194","-95.2377964258194","-95.2377964258194","-95.32950606942177","-95.32950606942177","-95.32950606942177","-94.2737746834755","-94.2737746834755","-94.2737746834755","-95.57315251231194","-95.57315251231194","-95.57315251231194"
"61","-90.35012177750468","-90.35012177750468","-90.35012177750468","-89.00287798047066","-89.00287798047066","-89.00287798047066","-97.66569072008133","-97.66569072008133","-97.66569072008133","-87.71202436462045","-87.71202436462045","-87.71202436462045","-87.57456333935261","-87.57456333935261","-87.57456333935261","-96.39358976483345","-96.39358976483345","-96.39358976483345","-95.86556774377823","-95.86556774377823","-95.86556774377823","-97.4198796749115","-97.4198796749115","-97.4198796749115","-75.14738854765892","-75.14738854765892","-75.14738854765892","-89.26456794049591","-89.26456794049591","-89.26456794049591"
"62","-94.25062680244446","-94.25062680244446","-94.25062680244446","-77.69748096168041","-77.69748096168041","-77.69748096168041","-95.18897196650505","-95.18897196650505","-95.18897196650505","-75.99018302559853","-75.99018302559853","-75.99018302559853","-94.66469883918762","-94.66469883918762","-94.66469883918762","-92.5893585383892","-92.5893585383892","-92.5893585383892","-94.89805174060166","-94.89805174060166","-94.89805174060166","-94.1974267065525","-94.1974267065525","-94.1974267065525","-94.9307935833931","-94.9307935833931","-94.9307935833931","-95.19925963878632","-95.19925963878632","-95.19925963878632"
"63","-93.5171063542366","-93.5171063542366","-93.5171063542366","-90.53853112459183","-90.53853112459183","-90.53853112459183","-96.6295365691185","-96.6295365691185","-96.6295365691185","-92.54181152582169","-92.54181152582169","-92.54181152582169","-81.4954379722476","-81.4954379722476","-81.4954379722476","-93.32827317714691","-93.32827317714691","-93.32827317714691","-93.90923991054296","-93.90923991054296","-93.90923991054296","-90.81376621127129","-90.81376621127129","-90.81376621127129","-86.31061598658562","-86.31061598658562","-86.31061598658562","-93.2880273014307","-93.2880273014307","-93.2880273014307"
"64","-93.86996865272522","-93.86996865272522","-93.86996865272522","-92.63657051324844","-92.63657051324844","-92.63657051324844","-95.45437018573284","-95.45437018573284","-95.45437018573284","-66.57140830904245","-66.57140830904245","-66.57140830904245","-89.18081901967525","-89.18081901967525","-89.18081901967525","-96.34894367633387","-96.34894367633387","-96.34894367633387","-84.73735036700964","-84.73735036700964","-84.73735036700964","-89.11480163037777","-89.11480163037777","-89.11480163037777","-79.83600641787052","-79.83600641787052","-79.83600641787052","-94.21949377655983","-94.21949377655983","-94.21949377655983"
"65","-94.74205541610718","-94.74205541610718","-94.74205541610718","-30.183923881035298","-30.183923881035298","-30.183923881035298","-89.550861120224","-89.550861120224","-89.550861120224","-71.71378001384437","-71.71378001384437","-71.71378001384437","-89.90683808922768","-89.90683808922768","-89.90683808922768","-88.72780387592502","-88.72780387592502","-88.72780387592502","-95.07140934839845","-95.07140934839845","-95.07140934839845","-94.85708145797253","-94.85708145797253","-94.85708145797253","-93.3384116590023","-93.3384116590023","-93.3384116590023","-95.08028163015842","-95.08028163015842","-95.08028163015842"
"66","-95.8999919295311","-95.8999919295311","-95.8999919295311","-62.28032487630844","-62.28032487630844","-62.28032487630844","-94.84960812330246","-94.84960812330246","-94.84960812330246","-33.084022253751755","-33.084022253751755","-33.084022253751755","-84.58534380793571","-84.58534380793571","-84.58534380793571","-93.54433190822601","-93.54433190822601","-93.54433190822601","-94.87877947092056","-94.87877947092056","-94.87877947092056","-96.76468497514725","-96.76468497514725","-96.76468497514725","-83.91843341290951","-83.91843341290951","-83.91843341290951","-95.33655858039856","-95.33655858039856","-95.33655858039856"
"67","-95.01041704416275","-95.01041704416275","-95.01041704416275","-74.55397363053635","-74.55397363053635","-74.55397363053635","-92.31236016750336","-92.31236016750336","-92.31236016750336","-23.72121601179242","-23.72121601179242","-23.72121601179242","-81.48197588324547","-81.48197588324547","-81.48197588324547","-92.3266720585525","-92.3266720585525","-92.3266720585525","-87.63395361602306","-87.63395361602306","-87.63395361602306","-95.1215495467186","-95.1215495467186","-95.1215495467186","-85.69521229341626","-85.69521229341626","-85.69521229341626","-92.05718892812729","-92.05718892812729","-92.05718892812729"
"68","-78.19339641928673","-78.19339641928673","-78.19339641928673","-84.5376483798027","-84.5376483798027","-84.5376483798027","-85.30314984777942","-85.30314984777942","-85.30314984777942","6.2392851039767265","6.2392851039767265","6.2392851039767265","-88.39306662976742","-88.39306662976742","-88.39306662976742","-90.0046321451664","-90.0046321451664","-90.0046321451664","-92.73061347007751","-92.73061347007751","-92.73061347007751","-93.2646858394146","-93.2646858394146","-93.2646858394146","-88.8281130194664","-88.8281130194664","-88.8281130194664","-89.60527390241623","-89.60527390241623","-89.60527390241623"
"69","-82.25593790411949","-82.25593790411949","-82.25593790411949","-92.03845000267029","-92.03845000267029","-92.03845000267029","-94.42012837529182","-94.42012837529182","-94.42012837529182","12.459210813045502","12.459210813045502","12.459210813045502","-90.01235434785485","-90.01235434785485","-90.01235434785485","-87.52057985588908","-87.52057985588908","-87.52057985588908","-90.20558503270149","-90.20558503270149","-90.20558503270149","-96.63588494062424","-96.63588494062424","-96.63588494062424","-89.23536694049835","-89.23536694049835","-89.23536694049835","-94.1199362874031","-94.1199362874031","-94.1199362874031"
"70","-95.32144719362259","-95.32144719362259","-95.32144719362259","-86.60609867516905","-86.60609867516905","-86.60609867516905","-90.57712473161519","-90.57712473161519","-90.57712473161519","-45.433006048202515","-45.433006048202515","-45.433006048202515","-91.38115975260735","-91.38115975260735","-91.38115975260735","-95.34077990055084","-95.34077990055084","-95.34077990055084","-92.68039938807487","-92.68039938807487","-92.68039938807487","-93.90635126829147","-93.90635126829147","-93.90635126829147","-88.8698667883873","-88.8698667883873","-88.8698667883873","-93.53526616096497","-93.53526616096497","-93.53526616096497"
"71","-95.04632132314146","-95.04632132314146","-95.04632132314146","-87.65714180469513","-87.65714180469513","-87.65714180469513","-91.50364811718464","-91.50364811718464","-91.50364811718464","-0.5255067478865385","-0.5255067478865385","-0.5255067478865385","-91.67283993959427","-91.67283993959427","-91.67283993959427","-89.46125861536711","-89.46125861536711","-89.46125861536711","-92.64557608962059","-92.64557608962059","-92.64557608962059","-95.16304522752762","-95.16304522752762","-95.16304522752762","-88.58256932348013","-88.58256932348013","-88.58256932348013","-85.69991463422775","-85.69991463422775","-85.69991463422775"
"72","-91.18992727994919","-91.18992727994919","-91.18992727994919","-49.8154334500432","-49.8154334500432","-49.8154334500432","-92.19117969274521","-92.19117969274521","-92.19117969274521","20.40347129665315","20.40347129665315","20.40347129665315","-87.59861090406775","-87.59861090406775","-87.59861090406775","-93.08173975348473","-93.08173975348473","-93.08173975348473","-95.09214758872986","-95.09214758872986","-95.09214758872986","-88.47141100466251","-88.47141100466251","-88.47141100466251","-88.85725286602974","-88.85725286602974","-88.85725286602974","-93.27159664034843","-93.27159664034843","-93.27159664034843"
"73","-94.48145133256912","-94.48145133256912","-94.48145133256912","-59.652644481509924","-59.652644481509924","-59.652644481509924","-88.47337980568409","-88.47337980568409","-88.47337980568409","-17.22923219995573","-17.22923219995573","-17.22923219995573","-87.9668480809778","-87.9668480809778","-87.9668480809778","-71.78148694708943","-71.78148694708943","-71.78148694708943","-90.86101141571999","-90.86101141571999","-90.86101141571999","-93.84239339828491","-93.84239339828491","-93.84239339828491","-80.95045507699251","-80.95045507699251","-80.95045507699251","-87.81900578737259","-87.81900578737259","-87.81900578737259"
"74","-85.66198518872261","-85.66198518872261","-85.66198518872261","-14.596165025606751","-14.596165025606751","-14.596165025606751","-84.20485381782055","-84.20485381782055","-84.20485381782055","21.56595982518047","21.56595982518047","21.56595982518047","-92.9825074672699","-92.9825074672699","-92.9825074672699","-93.98883920907974","-93.98883920907974","-93.98883920907974","-91.95034140348434","-91.95034140348434","-91.95034140348434","-92.18664675951004","-92.18664675951004","-92.18664675951004","-93.10966783761978","-93.10966783761978","-93.10966783761978","-92.35155888088048","-92.35155888088048","-92.35155888088048"
"75","-95.69766798615456","-95.69766798615456","-95.69766798615456","-12.593731337226927","-12.593731337226927","-12.593731337226927","-65.79197393357754","-65.79197393357754","-65.79197393357754","25.09889655513689","25.09889655513689","25.09889655513689","-91.39802148938179","-91.39802148938179","-91.39802148938179","-95.27697828412056","-95.27697828412056","-95.27697828412056","-92.35488259792328","-92.35488259792328","-92.35488259792328","-16.76069715153426","-16.76069715153426","-16.76069715153426","-92.26003670692444","-92.26003670692444","-92.26003670692444","-93.4478409960866","-93.4478409960866","-93.4478409960866"
"76","-87.99260556697845","-87.99260556697845","-87.99260556697845","55.30310658365488","55.30310658365488","55.30310658365488","-61.70565849542618","-61.70565849542618","-61.70565849542618","26.485371112823486","26.485371112823486","26.485371112823486","-92.79505091905594","-92.79505091905594","-92.79505091905594","-88.54550813138485","-88.54550813138485","-88.54550813138485","-78.63550448417664","-78.63550448417664","-78.63550448417664","-35.29821195383556","-35.29821195383556","-35.29821195383556","-91.31977958604693","-91.31977958604693","-91.31977958604693","-89.84642022848129","-89.84642022848129","-89.84642022848129"
"77","-80.33398720622063","-80.33398720622063","-80.33398720622063","-77.33031660318375","-77.33031660318375","-77.33031660318375","-0.034268818795681","-0.034268818795681","-0.034268818795681","-59.896497774869204","-59.896497774869204","-59.896497774869204","-76.71087165176868","-76.71087165176868","-76.71087165176868","-91.28114903345704","-91.28114903345704","-91.28114903345704","-67.0461889281869","-67.0461889281869","-67.0461889281869","27.66912792623043","27.66912792623043","27.66912792623043","-91.89354971051216","-91.89354971051216","-91.89354971051216","-94.26918083429337","-94.26918083429337","-94.26918083429337"
"78","-86.3536798171699","-86.3536798171699","-86.3536798171699","-52.45364856906235","-52.45364856906235","-52.45364856906235","-43.82107400894165","-43.82107400894165","-43.82107400894165","15.236785325221717","15.236785325221717","15.236785325221717","-82.86811764538288","-82.86811764538288","-82.86811764538288","-94.7085228562355","-94.7085228562355","-94.7085228562355","-26.029228779952973","-26.029228779952973","-26.029228779952973","44.2423620223999","44.2423620223999","44.2423620223999","-89.07733246684074","-89.07733246684074","-89.07733246684074","-91.14039105176926","-91.14039105176926","-91.14039105176926"
"79","-92.99479601532221","-92.99479601532221","-92.99479601532221","26.575048468541354","26.575048468541354","26.575048468541354","-42.12000375427306","-42.12000375427306","-42.12000375427306","16.314291391521692","16.314291391521692","16.314291391521692","-89.02302065491676","-89.02302065491676","-89.02302065491676","-59.52320820838213","-59.52320820838213","-59.52320820838213","-65.44851165264845","-65.44851165264845","-65.44851165264845","-91.00656560063362","-91.00656560063362","-91.00656560063362","-90.76072849426419","-90.76072849426419","-90.76072849426419","-71.76496391836554","-71.76496391836554","-71.76496391836554"
"80","-79.69162409380078","-79.69162409380078","-79.69162409380078","-4.067944805137813","-4.067944805137813","-4.067944805137813","-54.07436375319958","-54.07436375319958","-54.07436375319958","-87.06293620169163","-87.06293620169163","-87.06293620169163","-94.81494733691216","-94.81494733691216","-94.81494733691216","-46.7772290147841","-46.7772290147841","-46.7772290147841","-61.41955542564392","-61.41955542564392","-61.41955542564392","-59.520723804831505","-59.520723804831505","-59.520723804831505","-85.72532928921282","-85.72532928921282","-85.72532928921282","-92.54212534427643","-92.54212534427643","-92.54212534427643"
"81","-89.56256592273712","-89.56256592273712","-89.56256592273712","-23.357568142935634","-23.357568142935634","-23.357568142935634","-66.58959397673607","-66.58959397673607","-66.58959397673607","4.735617160797119","4.735617160797119","4.735617160797119","-92.87349373102188","-92.87349373102188","-92.87349373102188","-80.18044406175613","-80.18044406175613","-80.18044406175613","-81.28899012506008","-81.28899012506008","-81.28899012506008","-9.318653915077448","-9.318653915077448","-9.318653915077448","43.20502980798483","43.20502980798483","43.20502980798483","-91.65353979170322","-91.65353979170322","-91.65353979170322"
