"Step","sac/run4 - train/score","sac/run4 - train/score__MIN","sac/run4 - train/score__MAX","sac/run3 - train/score","sac/run3 - train/score__MIN","sac/run3 - train/score__MAX","sac/run2 - train/score","sac/run2 - train/score__MIN","sac/run2 - train/score__MAX","sac/run1 - train/score","sac/run1 - train/score__MIN","sac/run1 - train/score__MAX","sac/run0 - train/score","sac/run0 - train/score__MIN","sac/run0 - train/score__MAX"
"725","56.18368314943884","56.18368314943884","56.18368314943884","46.30204838276226","46.30204838276226","46.30204838276226","52.62692820330228","52.62692820330228","52.62692820330228","32.61349195331509","32.61349195331509","32.61349195331509","22.524057089378516","22.524057089378516","22.524057089378516"
"726","-8.822269657863332","-8.822269657863332","-8.822269657863332","-4.169265592455654","-4.169265592455654","-4.169265592455654","46.18686464995082","46.18686464995082","46.18686464995082","45.54097191380381","45.54097191380381","45.54097191380381","39.458873005179356","39.458873005179356","39.458873005179356"
"727","62.827656348891985","62.827656348891985","62.827656348891985","69.19332526538051","69.19332526538051","69.19332526538051","29.264759411439318","29.264759411439318","29.264759411439318","19.477824667458073","19.477824667458073","19.477824667458073","70.62461249867516","70.62461249867516","70.62461249867516"
"728","41.54263052912904","41.54263052912904","41.54263052912904","51.169983635819435","51.169983635819435","51.169983635819435","76.16464702806935","76.16464702806935","76.16464702806935","39.70421187839673","39.70421187839673","39.70421187839673","46.06394290394234","46.06394290394234","46.06394290394234"
"729","29.021952411748742","29.021952411748742","29.021952411748742","84.11683726804279","84.11683726804279","84.11683726804279","57.482058081270935","57.482058081270935","57.482058081270935","37.82353791685966","37.82353791685966","37.82353791685966","-64.93075608986074","-64.93075608986074","-64.93075608986074"
"730","-18.712020449235144","-18.712020449235144","-18.712020449235144","35.55927028356386","35.55927028356386","35.55927028356386","43.81976487684178","43.81976487684178","43.81976487684178","48.76110738396755","48.76110738396755","48.76110738396755","33.35639441830634","33.35639441830634","33.35639441830634"
"731","-10.476513777888673","-10.476513777888673","-10.476513777888673","69.15591348022079","69.15591348022079","69.15591348022079","45.93474210144304","45.93474210144304","45.93474210144304","53.81473632069288","53.81473632069288","53.81473632069288","48.69337879065817","48.69337879065817","48.69337879065817"
"732","58.37222179212524","58.37222179212524","58.37222179212524","66.07639192559922","66.07639192559922","66.07639192559922","47.70954654737435","47.70954654737435","47.70954654737435","15.817831060802405","15.817831060802405","15.817831060802405","62.34789427747203","62.34789427747203","62.34789427747203"
"733","38.59192495010543","38.59192495010543","38.59192495010543","70.38739632161204","70.38739632161204","70.38739632161204","-45.468477121902154","-45.468477121902154","-45.468477121902154","40.87929582462981","40.87929582462981","40.87929582462981","39.95833303842327","39.95833303842327","39.95833303842327"
"734","74.81827184792645","74.81827184792645","74.81827184792645","36.284310096706136","36.284310096706136","36.284310096706136","-8.005736222704616","-8.005736222704616","-8.005736222704616","26.530207465805134","26.530207465805134","26.530207465805134","14.340707345086763","14.340707345086763","14.340707345086763"
"735","65.4981372603348","65.4981372603348","65.4981372603348","55.95907569734614","55.95907569734614","55.95907569734614","39.75233749835631","39.75233749835631","39.75233749835631","76.47838977649106","76.47838977649106","76.47838977649106","16.709415249552368","16.709415249552368","16.709415249552368"
"736","57.008389064120195","57.008389064120195","57.008389064120195","65.77960354593672","65.77960354593672","65.77960354593672","35.66948275467834","35.66948275467834","35.66948275467834","36.047994118317916","36.047994118317916","36.047994118317916","30.066832230028904","30.066832230028904","30.066832230028904"
"737","79.04321512792656","79.04321512792656","79.04321512792656","51.544591170013405","51.544591170013405","51.544591170013405","33.068872310677435","33.068872310677435","33.068872310677435","67.63754615626677","67.63754615626677","67.63754615626677","63.24445055705089","63.24445055705089","63.24445055705089"
"738","30.46724634938392","30.46724634938392","30.46724634938392","65.84864921694471","65.84864921694471","65.84864921694471","47.70004876304657","47.70004876304657","47.70004876304657","16.268312563244724","16.268312563244724","16.268312563244724","19.480041525212886","19.480041525212886","19.480041525212886"
"739","53.13855636952582","53.13855636952582","53.13855636952582","-12.164273798000119","-12.164273798000119","-12.164273798000119","45.87655509613307","45.87655509613307","45.87655509613307","50.02126331949034","50.02126331949034","50.02126331949034","40.033958000262075","40.033958000262075","40.033958000262075"
"740","60.56650402813262","60.56650402813262","60.56650402813262","-7.322452719806588","-7.322452719806588","-7.322452719806588","68.3393174320306","68.3393174320306","68.3393174320306","57.647046408576834","57.647046408576834","57.647046408576834","-39.44430289647542","-39.44430289647542","-39.44430289647542"
"741","-54.14572910880615","-54.14572910880615","-54.14572910880615","43.26714682953743","43.26714682953743","43.26714682953743","17.20945173454217","17.20945173454217","17.20945173454217","63.32369613167991","63.32369613167991","63.32369613167991","-48.66608529121519","-48.66608529121519","-48.66608529121519"
"742","28.99401206230873","28.99401206230873","28.99401206230873","77.41027171368813","77.41027171368813","77.41027171368813","10.361124571777882","10.361124571777882","10.361124571777882","48.72668912506886","48.72668912506886","48.72668912506886","-89.85319808016476","-89.85319808016476","-89.85319808016476"
"743","38.145917916465436","38.145917916465436","38.145917916465436","74.43146461426093","74.43146461426093","74.43146461426093","61.7379511078911","61.7379511078911","61.7379511078911","75.38330727011028","75.38330727011028","75.38330727011028","2.696215408422211","2.696215408422211","2.696215408422211"
"744","67.50568519983197","67.50568519983197","67.50568519983197","62.23535339205383","62.23535339205383","62.23535339205383","63.75497601645552","63.75497601645552","63.75497601645552","0.3673488171004031","0.3673488171004031","0.3673488171004031","47.32544266071669","47.32544266071669","47.32544266071669"
"745","66.29692660104418","66.29692660104418","66.29692660104418","67.84547268254236","67.84547268254236","67.84547268254236","25.256775983556363","25.256775983556363","25.256775983556363","46.06090336633365","46.06090336633365","46.06090336633365","-41.815052752517005","-41.815052752517005","-41.815052752517005"
"746","22.594298280027672","22.594298280027672","22.594298280027672","61.62583565416494","61.62583565416494","61.62583565416494","33.890637952228424","33.890637952228424","33.890637952228424","68.09752798790873","68.09752798790873","68.09752798790873","51.68516830971987","51.68516830971987","51.68516830971987"
"747","56.33816213921471","56.33816213921471","56.33816213921471","63.9119624231601","63.9119624231601","63.9119624231601","44.49707563392248","44.49707563392248","44.49707563392248","77.37040630701614","77.37040630701614","77.37040630701614","60.12758723798705","60.12758723798705","60.12758723798705"
"748","67.00975277161015","67.00975277161015","67.00975277161015","25.849370959287285","25.849370959287285","25.849370959287285","47.69058403082022","47.69058403082022","47.69058403082022","33.6644028924146","33.6644028924146","33.6644028924146","-32.9441814287404","-32.9441814287404","-32.9441814287404"
"749","33.22008260993121","33.22008260993121","33.22008260993121","51.468355244110796","51.468355244110796","51.468355244110796","-27.112791646392047","-27.112791646392047","-27.112791646392047","38.87168855556523","38.87168855556523","38.87168855556523","60.397919266283445","60.397919266283445","60.397919266283445"
"750","27.736598680724363","27.736598680724363","27.736598680724363","70.97744921139369","70.97744921139369","70.97744921139369","37.51099336589082","37.51099336589082","37.51099336589082","26.171387028933868","26.171387028933868","26.171387028933868","54.11179712534703","54.11179712534703","54.11179712534703"
"751","25.68984331700725","25.68984331700725","25.68984331700725","45.80521286967227","45.80521286967227","45.80521286967227","60.641897806214615","60.641897806214615","60.641897806214615","63.61905387613766","63.61905387613766","63.61905387613766","61.3298262608463","61.3298262608463","61.3298262608463"
"752","36.79636644272008","36.79636644272008","36.79636644272008","28.67170587661542","28.67170587661542","28.67170587661542","7.745454403478714","7.745454403478714","7.745454403478714","8.545277928650343","8.545277928650343","8.545277928650343","71.35922462480858","71.35922462480858","71.35922462480858"
"753","78.69391376392518","78.69391376392518","78.69391376392518","-15.8795446594367","-15.8795446594367","-15.8795446594367","7.563899341648398","7.563899341648398","7.563899341648398","21.1875146376736","21.1875146376736","21.1875146376736","62.402200139486354","62.402200139486354","62.402200139486354"
"754","2.251660580839024","2.251660580839024","2.251660580839024","78.07999897356616","78.07999897356616","78.07999897356616","-84.20085902185099","-84.20085902185099","-84.20085902185099","34.021446772753926","34.021446772753926","34.021446772753926","32.26425199972951","32.26425199972951","32.26425199972951"
"755","20.267615571424876","20.267615571424876","20.267615571424876","37.431752480375835","37.431752480375835","37.431752480375835","36.66401802383212","36.66401802383212","36.66401802383212","66.58710288427523","66.58710288427523","66.58710288427523","59.063891032954224","59.063891032954224","59.063891032954224"
"756","-16.19142955835303","-16.19142955835303","-16.19142955835303","60.91425379591626","60.91425379591626","60.91425379591626","-55.27470818792765","-55.27470818792765","-55.27470818792765","-74.11264673850751","-74.11264673850751","-74.11264673850751","27.67624048655793","27.67624048655793","27.67624048655793"
"757","1.300553427395935","1.300553427395935","1.300553427395935","58.063145634404236","58.063145634404236","58.063145634404236","27.3707027558668","27.3707027558668","27.3707027558668","63.979123467032096","63.979123467032096","63.979123467032096","58.850425959370725","58.850425959370725","58.850425959370725"
"758","29.0968696077762","29.0968696077762","29.0968696077762","31.551138290884946","31.551138290884946","31.551138290884946","44.678418804254726","44.678418804254726","44.678418804254726","73.02094503955004","73.02094503955004","73.02094503955004","-7.569742809746997","-7.569742809746997","-7.569742809746997"
"759","44.15484397026869","44.15484397026869","44.15484397026869","50.40338817729465","50.40338817729465","50.40338817729465","43.03670929904112","43.03670929904112","43.03670929904112","65.24018907932077","65.24018907932077","65.24018907932077","3.6489828209986106","3.6489828209986106","3.6489828209986106"
"760","55.69890609146864","55.69890609146864","55.69890609146864","60.77996314483212","60.77996314483212","60.77996314483212","58.378537759539604","58.378537759539604","58.378537759539604","32.135724694215966","32.135724694215966","32.135724694215966","7.837167767429928","7.837167767429928","7.837167767429928"
"762","46.43453913419782","46.43453913419782","46.43453913419782","67.92940672821925","67.92940672821925","67.92940672821925","8.575599971667701","8.575599971667701","8.575599971667701","56.42638706798603","56.42638706798603","56.42638706798603","79.01233687417367","79.01233687417367","79.01233687417367"
"763","63.164397529760734","63.164397529760734","63.164397529760734","25.339134906269187","25.339134906269187","25.339134906269187","34.40622417139256","34.40622417139256","34.40622417139256","68.3559559939643","68.3559559939643","68.3559559939643","14.237787987612549","14.237787987612549","14.237787987612549"
"764","68.07265563225174","68.07265563225174","68.07265563225174","66.00375656871638","66.00375656871638","66.00375656871638","3.6896758072242943","3.6896758072242943","3.6896758072242943","65.35601296102814","65.35601296102814","65.35601296102814","74.80381699417904","74.80381699417904","74.80381699417904"
"765","55.31295409789689","55.31295409789689","55.31295409789689","39.05774601800226","39.05774601800226","39.05774601800226","36.513513700564964","36.513513700564964","36.513513700564964","2.9984601824761006","2.9984601824761006","2.9984601824761006","21.30031309887006","21.30031309887006","21.30031309887006"
"766","38.71406229788403","38.71406229788403","38.71406229788403","46.17163190778263","46.17163190778263","46.17163190778263","54.77153466729207","54.77153466729207","54.77153466729207","33.98164172307511","33.98164172307511","33.98164172307511","60.30006303571517","60.30006303571517","60.30006303571517"
"767","16.372541844388568","16.372541844388568","16.372541844388568","50.473981710660084","50.473981710660084","50.473981710660084","-39.23123823384468","-39.23123823384468","-39.23123823384468","52.919427614918014","52.919427614918014","52.919427614918014","11.79177519709083","11.79177519709083","11.79177519709083"
"768","27.18112539942115","27.18112539942115","27.18112539942115","-46.05124615820346","-46.05124615820346","-46.05124615820346","57.629490671528934","57.629490671528934","57.629490671528934","38.63708188257021","38.63708188257021","38.63708188257021","81.85015557824958","81.85015557824958","81.85015557824958"
"769","68.09453220192724","68.09453220192724","68.09453220192724","29.327801387285707","29.327801387285707","29.327801387285707","-78.24243480651086","-78.24243480651086","-78.24243480651086","67.08940687711458","67.08940687711458","67.08940687711458","57.87821437038144","57.87821437038144","57.87821437038144"
"770","36.12750276154523","36.12750276154523","36.12750276154523","79.85694540437581","79.85694540437581","79.85694540437581","51.89471829555594","51.89471829555594","51.89471829555594","46.344970858711086","46.344970858711086","46.344970858711086","31.938846434056902","31.938846434056902","31.938846434056902"
"771","41.1055903880215","41.1055903880215","41.1055903880215","72.12519786607363","72.12519786607363","72.12519786607363","-32.11084498589983","-32.11084498589983","-32.11084498589983","73.57582705131175","73.57582705131175","73.57582705131175","31.976424021028567","31.976424021028567","31.976424021028567"
"772","16.571684669765332","16.571684669765332","16.571684669765332","51.927242984457436","51.927242984457436","51.927242984457436","45.4923133299222","45.4923133299222","45.4923133299222","40.64781537250135","40.64781537250135","40.64781537250135","65.55443945820753","65.55443945820753","65.55443945820753"
"773","58.78375280931788","58.78375280931788","58.78375280931788","64.86148070013326","64.86148070013326","64.86148070013326","17.165840996094122","17.165840996094122","17.165840996094122","16.736257644235366","16.736257644235366","16.736257644235366","46.35145669860994","46.35145669860994","46.35145669860994"
"774","76.2926467353554","76.2926467353554","76.2926467353554","73.92806100116165","73.92806100116165","73.92806100116165","17.823958644017925","17.823958644017925","17.823958644017925","20.089555046469883","20.089555046469883","20.089555046469883","-47.68714050360188","-47.68714050360188","-47.68714050360188"
"775","-9.99339512597777","-9.99339512597777","-9.99339512597777","43.7280868512372","43.7280868512372","43.7280868512372","50.56838688822328","50.56838688822328","50.56838688822328","53.72764787568503","53.72764787568503","53.72764787568503","37.918770854076755","37.918770854076755","37.918770854076755"
"776","83.60795929960626","83.60795929960626","83.60795929960626","37.13736609738985","37.13736609738985","37.13736609738985","0.7216516002895066","0.7216516002895066","0.7216516002895066","8.070066537307845","8.070066537307845","8.070066537307845","55.3765411667724","55.3765411667724","55.3765411667724"
"777","70.9481746874337","70.9481746874337","70.9481746874337","62.039001318663594","62.039001318663594","62.039001318663594","58.405101832728896","58.405101832728896","58.405101832728896","66.42522198279808","66.42522198279808","66.42522198279808","56.270397390022126","56.270397390022126","56.270397390022126"
"778","78.52500148796008","78.52500148796008","78.52500148796008","43.32586191405558","43.32586191405558","43.32586191405558","12.57246806285721","12.57246806285721","12.57246806285721","68.35505654393445","68.35505654393445","68.35505654393445","63.08644238218574","63.08644238218574","63.08644238218574"
"779","69.41327393763007","69.41327393763007","69.41327393763007","76.70282067461483","76.70282067461483","76.70282067461483","28.805222296709864","28.805222296709864","28.805222296709864","59.935736443935085","59.935736443935085","59.935736443935085","54.34789977369479","54.34789977369479","54.34789977369479"
"780","43.4725295183088","43.4725295183088","43.4725295183088","57.89979743759467","57.89979743759467","57.89979743759467","26.658427038707963","26.658427038707963","26.658427038707963","50.80665400612605","50.80665400612605","50.80665400612605","31.592414151881908","31.592414151881908","31.592414151881908"
"781","49.64147001742104","49.64147001742104","49.64147001742104","59.40403669948271","59.40403669948271","59.40403669948271","59.07844356351051","59.07844356351051","59.07844356351051","37.0974268771734","37.0974268771734","37.0974268771734","66.82456132430133","66.82456132430133","66.82456132430133"
"782","6.385833656323031","6.385833656323031","6.385833656323031","6.358491545140426","6.358491545140426","6.358491545140426","-27.739768266224402","-27.739768266224402","-27.739768266224402","60.16938770840839","60.16938770840839","60.16938770840839","80.74549346524243","80.74549346524243","80.74549346524243"
"783","27.894420299398416","27.894420299398416","27.894420299398416","57.61618616578041","57.61618616578041","57.61618616578041","-88.90164650892166","-88.90164650892166","-88.90164650892166","59.52620352957715","59.52620352957715","59.52620352957715","38.28999832031301","38.28999832031301","38.28999832031301"
"784","71.06694003317519","71.06694003317519","71.06694003317519","6.418028993827647","6.418028993827647","6.418028993827647","28.20312143082398","28.20312143082398","28.20312143082398","75.62872667090784","75.62872667090784","75.62872667090784","23.547507346495447","23.547507346495447","23.547507346495447"
"785","69.88208907453213","69.88208907453213","69.88208907453213","53.7171518517121","53.7171518517121","53.7171518517121","72.95386092085803","72.95386092085803","72.95386092085803","46.273749399839026","46.273749399839026","46.273749399839026","-14.850347794840163","-14.850347794840163","-14.850347794840163"
"786","61.187623550177136","61.187623550177136","61.187623550177136","62.564277314037234","62.564277314037234","62.564277314037234","53.15583436358507","53.15583436358507","53.15583436358507","61.340363508192915","61.340363508192915","61.340363508192915","64.15393484758225","64.15393484758225","64.15393484758225"
"787","50.42454305432258","50.42454305432258","50.42454305432258","32.83088879783412","32.83088879783412","32.83088879783412","10.667178609450303","10.667178609450303","10.667178609450303","16.01330344812983","16.01330344812983","16.01330344812983","55.019979218744616","55.019979218744616","55.019979218744616"
"788","28.4663878509369","28.4663878509369","28.4663878509369","79.06309742734858","79.06309742734858","79.06309742734858","51.88642802494248","51.88642802494248","51.88642802494248","69.38824100675109","69.38824100675109","69.38824100675109","15.68781157549575","15.68781157549575","15.68781157549575"
"789","70.94259924078794","70.94259924078794","70.94259924078794","66.0390865175621","66.0390865175621","66.0390865175621","56.72697480142293","56.72697480142293","56.72697480142293","69.57523299755451","69.57523299755451","69.57523299755451","54.54939891364589","54.54939891364589","54.54939891364589"
"790","-27.573232740404052","-27.573232740404052","-27.573232740404052","30.21388223270084","30.21388223270084","30.21388223270084","65.12245954178887","65.12245954178887","65.12245954178887","14.493308581522891","14.493308581522891","14.493308581522891","39.23312902110649","39.23312902110649","39.23312902110649"
"791","69.43496313181642","69.43496313181642","69.43496313181642","35.06900168926709","35.06900168926709","35.06900168926709","51.200876291718885","51.200876291718885","51.200876291718885","58.713036551353056","58.713036551353056","58.713036551353056","76.44019598176459","76.44019598176459","76.44019598176459"
"792","69.20908679890402","69.20908679890402","69.20908679890402","13.371514501292223","13.371514501292223","13.371514501292223","57.54663225265957","57.54663225265957","57.54663225265957","71.4753612066678","71.4753612066678","71.4753612066678","13.70643951758097","13.70643951758097","13.70643951758097"
"793","55.96184898760575","55.96184898760575","55.96184898760575","68.82827412825547","68.82827412825547","68.82827412825547","31.754386004144664","31.754386004144664","31.754386004144664","44.42488262868013","44.42488262868013","44.42488262868013","-97.21890376840653","-97.21890376840653","-97.21890376840653"
"794","69.114030802434","69.114030802434","69.114030802434","64.02354891467743","64.02354891467743","64.02354891467743","15.322017556620306","15.322017556620306","15.322017556620306","55.68281815516667","55.68281815516667","55.68281815516667","52.26137900632516","52.26137900632516","52.26137900632516"
"795","79.57166035497836","79.57166035497836","79.57166035497836","-3.7425485384438604","-3.7425485384438604","-3.7425485384438604","48.613008369185145","48.613008369185145","48.613008369185145","64.8714473775015","64.8714473775015","64.8714473775015","66.0759015548846","66.0759015548846","66.0759015548846"
"796","52.10084165309163","52.10084165309163","52.10084165309163","42.481259177635124","42.481259177635124","42.481259177635124","-37.60857777949229","-37.60857777949229","-37.60857777949229","34.95466507859209","34.95466507859209","34.95466507859209","71.254040687844","71.254040687844","71.254040687844"
"797","60.48975036304578","60.48975036304578","60.48975036304578","64.52329886384352","64.52329886384352","64.52329886384352","71.62581419087276","71.62581419087276","71.62581419087276","49.23752610063393","49.23752610063393","49.23752610063393","71.61907776053926","71.61907776053926","71.61907776053926"
"798","29.445714366840328","29.445714366840328","29.445714366840328","72.77401801808384","72.77401801808384","72.77401801808384","60.58168703093331","60.58168703093331","60.58168703093331","-0.35916969405539234","-0.35916969405539234","-0.35916969405539234","44.53961162085622","44.53961162085622","44.53961162085622"
"799","58.66693547097797","58.66693547097797","58.66693547097797","31.16846910474595","31.16846910474595","31.16846910474595","5.113484739458144","5.113484739458144","5.113484739458144","61.18726609264313","61.18726609264313","61.18726609264313","17.553697480145882","17.553697480145882","17.553697480145882"
"800","33.884370301382994","33.884370301382994","33.884370301382994","77.32680286105833","77.32680286105833","77.32680286105833","-31.736373350409007","-31.736373350409007","-31.736373350409007","38.224474721650125","38.224474721650125","38.224474721650125","55.15250126574742","55.15250126574742","55.15250126574742"
"801","74.97968748525912","74.97968748525912","74.97968748525912","32.66383197029561","32.66383197029561","32.66383197029561","49.88718384468074","49.88718384468074","49.88718384468074","28.605529173102433","28.605529173102433","28.605529173102433","58.70698905060015","58.70698905060015","58.70698905060015"
"802","28.351592908284843","28.351592908284843","28.351592908284843","42.90826526903356","42.90826526903356","42.90826526903356","55.528698689766465","55.528698689766465","55.528698689766465","62.932051075210325","62.932051075210325","62.932051075210325","48.75782784511374","48.75782784511374","48.75782784511374"
"803","68.31955175265215","68.31955175265215","68.31955175265215","60.99591695716883","60.99591695716883","60.99591695716883","20.376931846230608","20.376931846230608","20.376931846230608","61.59093521202869","61.59093521202869","61.59093521202869","44.84915159281727","44.84915159281727","44.84915159281727"
"804","47.08787321645353","47.08787321645353","47.08787321645353","69.5337973429614","69.5337973429614","69.5337973429614","70.59675219203253","70.59675219203253","70.59675219203253","39.30264707336046","39.30264707336046","39.30264707336046","58.85000522418294","58.85000522418294","58.85000522418294"
"805","27.671730097959948","27.671730097959948","27.671730097959948","22.481104915369443","22.481104915369443","22.481104915369443","42.6209614056094","42.6209614056094","42.6209614056094","49.41011851716507","49.41011851716507","49.41011851716507","28.461191384040372","28.461191384040372","28.461191384040372"
"806","-6.4687336804459905","-6.4687336804459905","-6.4687336804459905","49.66769208402286","49.66769208402286","49.66769208402286","-63.849964771215795","-63.849964771215795","-63.849964771215795","46.444031889390054","46.444031889390054","46.444031889390054","46.344173855757205","46.344173855757205","46.344173855757205"
"807","53.95467391451586","53.95467391451586","53.95467391451586","38.787960789299305","38.787960789299305","38.787960789299305","56.88989372830665","56.88989372830665","56.88989372830665","63.12740909684334","63.12740909684334","63.12740909684334","4.5419274671416625","4.5419274671416625","4.5419274671416625"
"808","27.054194085287595","27.054194085287595","27.054194085287595","-12.822268770629545","-12.822268770629545","-12.822268770629545","45.94274370085343","45.94274370085343","45.94274370085343","53.280491401798095","53.280491401798095","53.280491401798095","71.60039349208976","71.60039349208976","71.60039349208976"
"809","47.472921610145214","47.472921610145214","47.472921610145214","43.021080979964836","43.021080979964836","43.021080979964836","-8.534681659963903","-8.534681659963903","-8.534681659963903","44.102558071723315","44.102558071723315","44.102558071723315","-31.682210670652406","-31.682210670652406","-31.682210670652406"
"810","78.6686434457182","78.6686434457182","78.6686434457182","49.2487902161569","49.2487902161569","49.2487902161569","-8.210311410081466","-8.210311410081466","-8.210311410081466","6.3514765644319695","6.3514765644319695","6.3514765644319695","22.895224336711834","22.895224336711834","22.895224336711834"
"811","61.01469585395387","61.01469585395387","61.01469585395387","30.934570156289304","30.934570156289304","30.934570156289304","55.627858139002434","55.627858139002434","55.627858139002434","34.56318455367866","34.56318455367866","34.56318455367866","36.71090817367428","36.71090817367428","36.71090817367428"
"813","44.1560318581027","44.1560318581027","44.1560318581027","30.640749977456085","30.640749977456085","30.640749977456085","49.04207676812368","49.04207676812368","49.04207676812368","55.97247659255469","55.97247659255469","55.97247659255469","12.143153901180051","12.143153901180051","12.143153901180051"
"814","57.04150054219484","57.04150054219484","57.04150054219484","50.13741018064675","50.13741018064675","50.13741018064675","58.33505414416553","58.33505414416553","58.33505414416553","28.772966882189465","28.772966882189465","28.772966882189465","41.58266857683858","41.58266857683858","41.58266857683858"
"815","13.361445902024515","13.361445902024515","13.361445902024515","1.711773857181579","1.711773857181579","1.711773857181579","57.37838920035753","57.37838920035753","57.37838920035753","60.049265453785985","60.049265453785985","60.049265453785985","45.22928999063807","45.22928999063807","45.22928999063807"
"816","52.61913784531518","52.61913784531518","52.61913784531518","83.90517505804911","83.90517505804911","83.90517505804911","69.24081857132154","69.24081857132154","69.24081857132154","72.20825742702014","72.20825742702014","72.20825742702014","48.68533414531481","48.68533414531481","48.68533414531481"
"817","42.82829756329896","42.82829756329896","42.82829756329896","44.5307090442044","44.5307090442044","44.5307090442044","62.50270291919568","62.50270291919568","62.50270291919568","56.72965282751196","56.72965282751196","56.72965282751196","39.76670954402674","39.76670954402674","39.76670954402674"
"818","74.26402582707436","74.26402582707436","74.26402582707436","57.479138365449145","57.479138365449145","57.479138365449145","8.233403628137218","8.233403628137218","8.233403628137218","45.091122861521995","45.091122861521995","45.091122861521995","46.56300379794831","46.56300379794831","46.56300379794831"
"819","49.103894977468286","49.103894977468286","49.103894977468286","64.39183906414048","64.39183906414048","64.39183906414048","46.699137368855034","46.699137368855034","46.699137368855034","70.24383829702106","70.24383829702106","70.24383829702106","-29.741083109763395","-29.741083109763395","-29.741083109763395"
"820","32.42012627662265","32.42012627662265","32.42012627662265","43.52457702740872","43.52457702740872","43.52457702740872","-39.40395967563448","-39.40395967563448","-39.40395967563448","43.40967425558601","43.40967425558601","43.40967425558601","57.01431018194275","57.01431018194275","57.01431018194275"
"821","47.30513467334361","47.30513467334361","47.30513467334361","20.184247263149597","20.184247263149597","20.184247263149597","17.827311652868026","17.827311652868026","17.827311652868026","56.5855039778059","56.5855039778059","56.5855039778059","69.8620718286937","69.8620718286937","69.8620718286937"
"822","74.40548832911085","74.40548832911085","74.40548832911085","16.380761418178988","16.380761418178988","16.380761418178988","52.07820549812636","52.07820549812636","52.07820549812636","24.491438028856063","24.491438028856063","24.491438028856063","-92.37936347926417","-92.37936347926417","-92.37936347926417"
"823","44.69359602687304","44.69359602687304","44.69359602687304","62.07950557638076","62.07950557638076","62.07950557638076","-10.74381658884375","-10.74381658884375","-10.74381658884375","-96.30501388999532","-96.30501388999532","-96.30501388999532","63.03567407670937","63.03567407670937","63.03567407670937"
"824","75.06442929143866","75.06442929143866","75.06442929143866","54.271075490108196","54.271075490108196","54.271075490108196","20.25108277483318","20.25108277483318","20.25108277483318","-18.618765614679617","-18.618765614679617","-18.618765614679617","51.509655510825084","51.509655510825084","51.509655510825084"
"825","58.412866038251295","58.412866038251295","58.412866038251295","47.78149403629334","47.78149403629334","47.78149403629334","-4.257016622476003","-4.257016622476003","-4.257016622476003","63.93644294213604","63.93644294213604","63.93644294213604","62.25103250308785","62.25103250308785","62.25103250308785"
"826","48.96118358789476","48.96118358789476","48.96118358789476","73.73753801734277","73.73753801734277","73.73753801734277","19.105950645783427","19.105950645783427","19.105950645783427","52.529393788672394","52.529393788672394","52.529393788672394","58.00678234541545","58.00678234541545","58.00678234541545"
"827","40.297673291151284","40.297673291151284","40.297673291151284","54.292704192047516","54.292704192047516","54.292704192047516","53.09138979679711","53.09138979679711","53.09138979679711","35.46024115034347","35.46024115034347","35.46024115034347","59.575207216899784","59.575207216899784","59.575207216899784"
"828","16.58814691194157","16.58814691194157","16.58814691194157","18.0644570615244","18.0644570615244","18.0644570615244","51.920018466894966","51.920018466894966","51.920018466894966","69.17940135174952","69.17940135174952","69.17940135174952","36.633451130108845","36.633451130108845","36.633451130108845"
"829","52.76312073245646","52.76312073245646","52.76312073245646","39.63659587366447","39.63659587366447","39.63659587366447","75.37773711844736","75.37773711844736","75.37773711844736","73.05168429568138","73.05168429568138","73.05168429568138","89.46169936100094","89.46169936100094","89.46169936100094"
"830","61.36217821381145","61.36217821381145","61.36217821381145","34.43081422511809","34.43081422511809","34.43081422511809","21.297420453052823","21.297420453052823","21.297420453052823","56.181184655282514","56.181184655282514","56.181184655282514","30.517893013672442","30.517893013672442","30.517893013672442"
"831","56.75422736222901","56.75422736222901","56.75422736222901","-0.9617448888091464","-0.9617448888091464","-0.9617448888091464","57.3865642668669","57.3865642668669","57.3865642668669","65.62894001308162","65.62894001308162","65.62894001308162","80.27667421335953","80.27667421335953","80.27667421335953"
"832","66.10908418276364","66.10908418276364","66.10908418276364","59.931665966093725","59.931665966093725","59.931665966093725","23.624555181141083","23.624555181141083","23.624555181141083","70.17378487195148","70.17378487195148","70.17378487195148","32.73217582638551","32.73217582638551","32.73217582638551"
"833","43.49729801615377","43.49729801615377","43.49729801615377","68.36592519725812","68.36592519725812","68.36592519725812","28.269762313516374","28.269762313516374","28.269762313516374","76.98160365520499","76.98160365520499","76.98160365520499","30.359350897085","30.359350897085","30.359350897085"
"834","55.5400382997637","55.5400382997637","55.5400382997637","47.615455340370744","47.615455340370744","47.615455340370744","53.001454670452794","53.001454670452794","53.001454670452794","61.269341588021796","61.269341588021796","61.269341588021796","18.43493742768762","18.43493742768762","18.43493742768762"
"835","81.7283101585058","81.7283101585058","81.7283101585058","45.48105514214627","45.48105514214627","45.48105514214627","61.06460431155561","61.06460431155561","61.06460431155561","63.160711771817255","63.160711771817255","63.160711771817255","44.86648269449518","44.86648269449518","44.86648269449518"
